,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
1878,L12246,TitanGraphTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanGraphTest.java,L12237,265,0,3751,14,5,209,1615,0
1879,L12247,TitanIndexTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanIndexTest.java,L12237,59,0,1026,3,4,97,1615,0
1880,L12248,TitanOperationCountingTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanOperationCountingTest.java,L12237,34,0,505,1,3,15,1615,0
1881,L12249,TitanPartitionGraphTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanPartitionGraphTest.java,L12237,38,0,293,1,2,12,1615,0
1882,L12250,TitanWritePerformanceTest.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/TitanWritePerformanceTest.java,L12237,7,0,95,0,3,3,1077,0
1883,L26082,KeyOrderAgnosticTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/KeyOrderAgnosticTests.java,L26081,1,0,2,0,2,2,1077,0
1884,L26083,MemoryTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/MemoryTests.java,L26081,1,0,2,0,2,5,1077,0
1885,L26084,OrderedKeyStoreTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/OrderedKeyStoreTests.java,L26081,1,0,2,0,2,2,1077,0
1886,L26085,PerformanceTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/PerformanceTests.java,L26081,1,0,2,0,2,4,1077,0
1887,L26086,SerialTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/SerialTests.java,L26081,1,0,2,0,2,2,1077,0
1888,L26087,UnorderedKeyStoreTests.java,titan-test/src/main/java/com/thinkaurelius/titan/testcategory/UnorderedKeyStoreTests.java,L26081,1,0,2,0,2,2,1077,0
1889,L34828,FulgoraOLAPTest.java,titan-test/src/main/java/com/thinkaurelius/titan/olap/FulgoraOLAPTest.java,L34827,1,0,9,0,3,6,142,0
1890,L34829,OLAPTest.java,titan-test/src/main/java/com/thinkaurelius/titan/olap/OLAPTest.java,L34827,39,0,384,0,3,23,1615,0
1891,L35128,CsvConsumer.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/CsvConsumer.java,L35127,4,0,137,0,3,3,1077,0
1892,L35129,JUnitBenchmarkProvider.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/JUnitBenchmarkProvider.java,L35127,25,0,294,0,3,15,1077,0
1893,L35130,MemoryAssess.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/MemoryAssess.java,L35127,2,0,35,0,2,2,1615,0
1894,L35131,RandomGenerator.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/RandomGenerator.java,L35127,9,0,78,0,1,2,1077,0
1895,L35132,TestGraphConfigs.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/TestGraphConfigs.java,L35127,5,0,57,0,2,5,1077,0
1896,L35133,TestUtil.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/TestUtil.java,L35127,4,0,27,0,2,4,1077,0
1897,L3142,WritableConfigurationTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/WritableConfigurationTest.java,L3141,1,0,49,0,1,3,1615,0
1898,L4357,IndexProviderTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexProviderTest.java,L4356,30,0,623,1,6,71,1615,0
1899,L7289,KCVSLogTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/log/KCVSLogTest.java,L7288,1,0,34,0,3,15,1077,0
1900,L7290,LogTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/log/LogTest.java,L7288,16,0,265,1,3,36,53,0
1901,L8461,TestLockerManager.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/util/TestLockerManager.java,L8460,2,0,32,0,2,6,1615,0
1902,L8462,TestTimeUtility.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/util/TestTimeUtility.java,L8460,3,0,18,0,2,13,1077,0
1903,L11242,KCVSCacheTest.java,titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/cache/KCVSCacheTest.java,L11241,12,0,180,0,3,7,53,0
1904,L24600,SpecialInt.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/serializer/SpecialInt.java,L24599,1,0,11,0,1,1,1077,0
1905,L24601,SpecialIntSerializer.java,titan-test/src/main/java/com/thinkaurelius/titan/graphdb/serializer/SpecialIntSerializer.java,L24599,1,0,21,0,3,9,1077,0
1906,L35223,GraphGenerator.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/gen/GraphGenerator.java,L35222,8,0,121,0,2,12,1077,0
1907,L35224,Schema.java,titan-test/src/main/java/com/thinkaurelius/titan/testutil/gen/Schema.java,L35222,6,0,175,0,3,19,1615,0
1908,L35562,AbstractGenerator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/AbstractGenerator.java,L35561,5,0,42,0,2,3,1077,0
1909,L35563,CommunityGenerator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/CommunityGenerator.java,L35561,23,0,96,0,2,3,1077,0
1910,L35564,CopyDistribution.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/CopyDistribution.java,L35561,1,0,16,0,2,3,1077,0
1911,L35565,Distribution.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/Distribution.java,L35561,1,0,7,0,2,3,1077,0
1912,L35566,DistributionGenerator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/DistributionGenerator.java,L35561,14,0,80,0,2,3,1077,0
1913,L35567,EdgeAnnotator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/EdgeAnnotator.java,L35561,1,0,10,0,2,3,1077,0
1914,L35568,NormalDistribution.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/NormalDistribution.java,L35561,4,0,29,0,2,3,1077,0
1915,L35569,PowerLawDistribution.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/PowerLawDistribution.java,L35561,4,0,33,0,2,3,1077,0
1916,L35570,SizableIterable.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/SizableIterable.java,L35561,6,0,35,0,2,3,1077,0
1917,L35571,VertexAnnotator.java,titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/VertexAnnotator.java,L35561,2,0,20,0,2,3,1077,0
1918,L12055,InMemoryBlueprintsTest.java,titan-test/src/test/java/com/thinkaurelius/titan/blueprints/InMemoryBlueprintsTest.java,L12054,1,0,37,0,4,11,53,0
1919,L12252,TestCoreElements.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/TestCoreElements.java,L12251,1,0,30,0,2,2,1615,0
1920,L28082,LongEncodingTest.java,titan-test/src/test/java/com/thinkaurelius/titan/util/LongEncodingTest.java,L28081,4,0,28,0,1,4,1077,0
1921,L28083,StringEncodingTest.java,titan-test/src/test/java/com/thinkaurelius/titan/util/StringEncodingTest.java,L28081,5,0,31,0,1,1,1077,0
1922,L35135,ObjectSizer.java,titan-test/src/test/java/com/thinkaurelius/titan/testutil/ObjectSizer.java,L35134,10,0,153,0,2,12,1077,0
1923,L3150,CommonConfigTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/CommonConfigTest.java,L3149,3,0,33,0,2,5,1077,0
1924,L3151,ConfigurationTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigurationTest.java,L3149,8,0,127,0,2,14,1077,0
1925,L3152,KCVSConfigTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/KCVSConfigTest.java,L3149,2,0,29,0,4,17,53,0
1926,L5071,StaticArrayEntryTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StaticArrayEntryTest.java,L5070,26,0,294,0,3,14,1077,0
1927,L6384,ConsistentKeyLockerTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/ConsistentKeyLockerTest.java,L6383,17,0,681,0,4,49,53,0
1928,L6385,LocalLockMediatorTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediatorTest.java,L6383,1,0,31,0,2,17,1077,0
1929,L6386,LockCleanerRunnableTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LockCleanerRunnableTest.java,L6383,3,0,124,0,3,7,53,0
1930,L6387,LockCleanerServiceTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LockCleanerServiceTest.java,L6383,4,0,68,0,1,1,1615,0
1931,L8464,BufferUtilTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/util/BufferUtilTest.java,L8463,7,0,71,0,1,2,1077,0
1932,L8465,StorageFeaturesTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/util/StorageFeaturesTest.java,L8463,1,0,27,0,2,12,1077,0
1933,L11244,ExpirationCacheTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/cache/ExpirationCacheTest.java,L11243,2,0,113,0,2,3,1615,0
1934,L12002,InMemoryIDAuthorityTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryIDAuthorityTest.java,L12001,1,0,17,0,4,8,53,0
1935,L12003,InMemoryKeyColumnValueStoreTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryKeyColumnValueStoreTest.java,L12001,1,0,14,0,3,6,53,0
1936,L12004,InMemoryLockKeyColumnValueStoreTest.java,titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryLockKeyColumnValueStoreTest.java,L12001,1,0,14,0,3,8,53,0
1937,L12867,GraphDatabaseConfigurationTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/configuration/GraphDatabaseConfigurationTest.java,L12866,1,0,12,0,2,3,1615,0
1938,L18095,IDManagementTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/IDManagementTest.java,L18094,32,0,274,0,3,23,1615,0
1939,L18096,IDPoolTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/IDPoolTest.java,L18094,15,0,128,0,2,22,1077,0
1940,L18097,MockIDAuthority.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/MockIDAuthority.java,L18094,9,0,100,0,3,33,53,0
1941,L18098,RidGenerationTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/RidGenerationTest.java,L18094,4,0,42,0,1,3,1077,0
1942,L18099,VariableLongTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/VariableLongTest.java,L18094,17,0,236,0,2,11,1615,0
1943,L18100,VertexIDAssignerTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/VertexIDAssignerTest.java,L18094,14,0,98,0,2,49,1615,0
1944,L19340,QueryTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/query/QueryTest.java,L19339,6,0,72,0,2,3,1615,0
1945,L24603,EdgeSerializerTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/EdgeSerializerTest.java,L24602,3,0,34,0,2,8,1077,0
1946,L24604,KryoTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/KryoTest.java,L24602,1,0,87,0,2,5,1077,0
1947,L24605,NoDefaultConstructor.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/NoDefaultConstructor.java,L24602,1,0,7,0,1,2,1077,0
1948,L24606,SerializerGraphConfiguration.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerGraphConfiguration.java,L24602,2,0,52,1,2,3,1615,0
1949,L24607,SerializerSpeedTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerSpeedTest.java,L24602,3,0,26,0,3,3,1077,0
1950,L24608,SerializerTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerTest.java,L24602,48,0,459,1,4,37,1077,0
1951,L24609,SerializerTestCommon.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerTestCommon.java,L24602,8,0,64,0,3,3,1077,0
1952,L24612,TestTransientClass.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/TestTransientClass.java,L24602,4,0,16,0,2,4,1077,0
1953,L25970,GeoshapeTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/attribute/GeoshapeTest.java,L25969,2,0,38,0,1,4,1077,0
1954,L25971,TextTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/attribute/TextTest.java,L25969,1,0,50,0,2,8,1615,0
1955,L25982,InMemoryGraphTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryGraphTest.java,L25981,2,0,63,1,3,21,1615,0
1956,L25983,InMemoryOLAPTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryOLAPTest.java,L25981,2,0,19,0,2,2,1615,0
1957,L25984,InMemoryPartitionGraphTest.java,titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryPartitionGraphTest.java,L25981,1,0,26,0,2,3,1615,0
1958,L28109,RelationCacheTest.java,titan-test/src/test/java/com/thinkaurelius/titan/util/datastructures/RelationCacheTest.java,L28106,10,0,63,0,2,5,1077,0
1959,L28953,IntervalTest.java,titan-test/src/test/java/com/thinkaurelius/titan/util/interval/IntervalTest.java,L28952,1,0,3,0,1,1,1077,0
1960,L153,Backend.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Backend.java,L152,44,0,509,1,6,177,1615,3
1961,L154,BackendException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BackendException.java,L152,1,0,13,0,3,5,53,0
1962,L155,BackendTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BackendTransaction.java,L152,23,0,305,0,4,69,142,0
1963,L156,BaseTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BaseTransaction.java,L152,1,0,5,0,4,10,53,0
1964,L157,BaseTransactionConfig.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BaseTransactionConfig.java,L152,1,0,14,0,4,5,142,0
1965,L158,BaseTransactionConfigurable.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BaseTransactionConfigurable.java,L152,1,0,4,0,4,5,142,0
1966,L159,Entry.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Entry.java,L152,1,0,12,0,3,11,1077,0
1967,L160,EntryList.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/EntryList.java,L152,1,0,27,0,3,3,53,0
1968,L161,EntryMetaData.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/EntryMetaData.java,L152,12,0,56,0,3,11,1077,0
1969,L162,IDAuthority.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/IDAuthority.java,L152,1,0,14,0,3,36,53,0
1970,L163,IDBlock.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/IDBlock.java,L152,1,0,5,0,3,4,53,0
1971,L164,LoggableTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/LoggableTransaction.java,L152,1,0,5,0,4,8,142,0
1972,L165,MetaAnnotatable.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/MetaAnnotatable.java,L152,1,0,4,0,2,3,1077,0
1973,L166,MetaAnnotated.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/MetaAnnotated.java,L152,1,0,6,0,2,3,53,0
1974,L167,Mutation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Mutation.java,L152,19,0,79,0,3,18,53,0
1975,L168,PermanentBackendException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/PermanentBackendException.java,L152,1,0,13,0,3,5,53,0
1976,L169,ReadBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/ReadBuffer.java,L152,1,0,8,0,3,17,53,0
1977,L170,ResourceUnavailableException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/ResourceUnavailableException.java,L152,6,0,33,0,2,2,1615,0
1978,L171,ScanBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/ScanBuffer.java,L152,1,0,19,0,3,9,53,0
1979,L172,StaticBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/StaticBuffer.java,L152,3,0,49,0,3,13,53,0
1980,L173,TemporaryBackendException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/TemporaryBackendException.java,L152,1,0,13,0,3,5,53,0
1981,L174,WriteBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/WriteBuffer.java,L152,1,0,16,0,3,15,53,0
1982,L26102,BaseVertexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/BaseVertexQuery.java,L26101,1,0,25,0,4,19,53,0
1983,L26103,Cardinality.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Cardinality.java,L26101,1,0,6,0,2,3,53,0
1984,L26104,EdgeLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/core/EdgeLabel.java,L26101,1,0,6,0,3,5,53,0
1985,L26105,Idfiable.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Idfiable.java,L26101,1,0,4,0,4,6,142,0
1986,L26106,InvalidElementException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidElementException.java,L26101,1,0,18,0,2,3,53,0
1987,L26107,InvalidIDException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidIDException.java,L26101,1,0,12,0,1,1,1615,0
1988,L26108,Multiplicity.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Multiplicity.java,L26101,15,0,47,0,4,11,142,0
1989,L26109,Namifiable.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Namifiable.java,L26101,1,0,4,0,3,5,53,0
1990,L26110,Order.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Order.java,L26101,3,0,16,0,3,11,53,0
1991,L26111,PropertyKey.java,titan-core/src/main/java/com/thinkaurelius/titan/core/PropertyKey.java,L26101,1,0,5,0,3,6,53,0
1992,L26112,QueryDescription.java,titan-core/src/main/java/com/thinkaurelius/titan/core/QueryDescription.java,L26101,1,0,13,0,3,5,53,0
1993,L26113,QueryException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/QueryException.java,L26101,1,0,13,0,3,4,53,0
1994,L26114,RelationType.java,titan-core/src/main/java/com/thinkaurelius/titan/core/RelationType.java,L26101,1,0,6,0,3,6,53,0
1995,L26115,SchemaViolationException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/SchemaViolationException.java,L26101,1,0,9,0,1,1,1077,0
1996,L26116,Titan.java,titan-core/src/main/java/com/thinkaurelius/titan/core/Titan.java,L26101,1,0,7,0,4,17,1077,0
1997,L26117,TitanConfigurationException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanConfigurationException.java,L26101,1,0,13,0,1,2,1077,0
1998,L26118,TitanEdge.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanEdge.java,L26101,1,0,10,0,3,7,53,0
1999,L26119,TitanElement.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanElement.java,L26101,1,0,18,0,4,21,142,0
2000,L26120,TitanException.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanException.java,L26101,1,0,17,0,1,1,1077,0
2001,L26121,TitanFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanFactory.java,L26101,16,0,148,0,4,44,1077,1
2002,L26122,TitanGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraph.java,L26101,1,0,17,0,4,35,1077,0
2003,L26123,TitanGraphQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraphQuery.java,L26101,1,0,34,0,4,31,53,0
2004,L26124,TitanGraphTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraphTransaction.java,L26101,1,0,18,0,1,2,1077,0
2005,L26125,TitanIndexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanIndexQuery.java,L26101,1,0,20,0,3,17,1615,0
2006,L26126,TitanMultiVertexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanMultiVertexQuery.java,L26101,1,0,49,0,3,17,53,0
2007,L26127,TitanProperty.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanProperty.java,L26101,1,0,6,0,3,10,53,0
2008,L26128,TitanRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanRelation.java,L26101,1,0,12,0,3,11,53,0
2009,L26129,TitanTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanTransaction.java,L26101,1,0,19,1,4,51,1077,0
2010,L26130,TitanVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanVertex.java,L26101,1,0,24,0,3,8,53,0
2011,L26131,TitanVertexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TitanVertexQuery.java,L26101,1,0,48,0,3,21,53,0
2012,L26132,TransactionBuilder.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TransactionBuilder.java,L26101,1,0,19,0,4,45,1615,0
2013,L26133,VertexLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/core/VertexLabel.java,L26101,1,0,6,0,3,6,53,0
2014,L26134,VertexList.java,titan-core/src/main/java/com/thinkaurelius/titan/core/VertexList.java,L26101,1,0,11,0,3,7,53,0
2015,L27988,GraphOfTheGodsFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/example/GraphOfTheGodsFactory.java,L27987,3,0,107,2,5,33,1615,0
2016,L2963,AbstractStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/AbstractStoreManager.java,L2962,9,0,40,0,4,15,1077,0
2017,L2964,AbstractStoreTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/AbstractStoreTransaction.java,L2962,1,0,22,0,4,26,53,0
2018,L2965,DistributedStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/DistributedStoreManager.java,L2962,4,0,104,0,4,59,142,0
2019,L2966,LocalStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/LocalStoreManager.java,L2962,2,0,18,0,4,15,53,0
2020,L2967,NoOpStoreTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/NoOpStoreTransaction.java,L2962,1,0,7,0,4,13,142,0
2021,L3126,AbstractConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/AbstractConfiguration.java,L3125,10,0,94,0,3,7,53,0
2022,L3127,BasicConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/BasicConfiguration.java,L3125,8,0,86,0,4,7,1615,0
2023,L3128,ConcurrentWriteConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConcurrentWriteConfiguration.java,L3125,1,0,4,0,2,3,53,0
2024,L3129,ConfigElement.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigElement.java,L3125,26,0,155,0,4,17,1077,0
2025,L3130,ConfigNamespace.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigNamespace.java,L3125,5,0,51,0,3,9,1077,0
2026,L3131,ConfigOption.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigOption.java,L3125,17,0,148,0,4,19,1615,0
2027,L3132,Configuration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/Configuration.java,L3125,1,0,34,0,3,7,53,0
2028,L3133,MergedConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/MergedConfiguration.java,L3125,6,0,51,1,3,6,1615,0
2029,L3134,MixedConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/MixedConfiguration.java,L3125,10,0,60,0,2,3,53,0
2030,L3135,ModifiableConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ModifiableConfiguration.java,L3125,5,0,40,0,4,6,1615,0
2031,L3136,ReadConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ReadConfiguration.java,L3125,1,0,20,0,2,2,53,0
2032,L3137,SystemConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/SystemConfiguration.java,L3125,1,0,5,0,3,5,53,0
2033,L3138,TransactionalConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/TransactionalConfiguration.java,L3125,7,0,88,0,2,3,53,0
2034,L3139,UserModifiableConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/UserModifiableConfiguration.java,L3125,29,0,125,0,3,15,1077,0
2035,L3140,WriteConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/WriteConfiguration.java,L3125,1,0,6,0,2,5,53,0
2036,L4210,AbstractIDAuthority.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/AbstractIDAuthority.java,L4209,2,0,56,0,3,4,142,0
2037,L4211,ConflictAvoidanceMode.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/ConflictAvoidanceMode.java,L4209,1,0,7,0,3,4,142,0
2038,L4212,ConsistentKeyIDAuthority.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/ConsistentKeyIDAuthority.java,L4209,35,0,311,0,4,12,53,0
2039,L4346,IndexEntry.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexEntry.java,L4345,5,0,40,0,4,12,1077,0
2040,L4347,IndexFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexFeatures.java,L4345,4,0,52,0,2,6,1615,0
2041,L4348,IndexInformation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexInformation.java,L4345,1,0,8,0,2,17,1615,0
2042,L4349,IndexMutation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexMutation.java,L4345,10,0,74,0,4,14,1615,0
2043,L4350,IndexProvider.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexProvider.java,L4345,1,0,17,0,4,30,53,0
2044,L4351,IndexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexQuery.java,L4345,13,0,116,0,4,24,53,0
2045,L4352,IndexTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexTransaction.java,L4345,16,0,123,0,4,52,142,0
2046,L4353,KeyInformation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/KeyInformation.java,L4345,1,0,18,0,4,17,142,0
2047,L4354,RawQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/RawQuery.java,L4345,1,0,56,0,3,11,1077,0
2048,L4355,StandardKeyInformation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/StandardKeyInformation.java,L4345,1,0,34,0,3,11,1077,0
2049,L5052,ConsistencyLevel.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/ConsistencyLevel.java,L5051,4,0,16,0,1,6,1077,0
2050,L5053,CustomizeStoreKCVSManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/CustomizeStoreKCVSManager.java,L5051,1,0,5,0,2,3,1077,0
