,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of committers,Number of bugs
9674,L64812,PutFromLoadAllBackupOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/PutFromLoadAllBackupOperation.java,L64748,7,0,67,1147,10,0,4,0
9675,L64813,PutFromLoadAllOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/PutFromLoadAllOperation.java,L64748,14,0,131,1147,9,0,4,0
9676,L64814,PutIfAbsentOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/PutIfAbsentOperation.java,L64748,3,0,31,1733,8,1,4,0
9677,L64815,PutOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/PutOperation.java,L64748,1,0,28,1733,6,0,4,0
9678,L64816,PutTransientOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/PutTransientOperation.java,L64748,1,0,24,1733,6,0,4,2
9679,L64817,QueryOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/QueryOperation.java,L64748,19,0,157,1147,17,0,7,0
9680,L64818,QueryPartitionOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/QueryPartitionOperation.java,L64748,2,0,46,1733,6,0,4,0
9681,L64819,RemoveBackupOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/RemoveBackupOperation.java,L64748,2,0,51,2899,9,1,4,1
9682,L64820,RemoveIfSameOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/RemoveIfSameOperation.java,L64748,2,0,47,1147,9,0,4,1
9683,L64821,RemoveInterceptorOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/RemoveInterceptorOperation.java,L64748,1,0,43,1733,6,0,4,0
9684,L64822,RemoveInterceptorOperationFactory.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/RemoveInterceptorOperationFactory.java,L64748,1,0,30,1733,6,0,4,0
9685,L64823,RemoveOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/RemoveOperation.java,L64748,2,0,34,1733,6,0,4,0
9686,L64824,ReplaceIfSameOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/ReplaceIfSameOperation.java,L64748,4,0,50,1733,14,2,5,0
9687,L64825,ReplaceOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/ReplaceOperation.java,L64748,3,0,31,1733,8,1,4,0
9688,L64826,SetOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/SetOperation.java,L64748,2,0,26,1733,6,0,4,0
9689,L64827,SizeOperationFactory.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/SizeOperationFactory.java,L64748,1,0,26,1733,6,0,4,0
9690,L64828,TryPutOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/TryPutOperation.java,L64748,3,0,32,1733,8,1,4,0
9691,L64829,TryRemoveOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/TryRemoveOperation.java,L64748,2,0,44,1733,6,0,4,0
9692,L64830,WanOriginatedDeleteOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/operation/WanOriginatedDeleteOperation.java,L64748,2,0,37,1733,6,0,4,1
9693,L66740,MapProxyImpl.java,hazelcast/src/main/java/com/hazelcast/map/impl/proxy/MapProxyImpl.java,L66739,76,0,607,1733,10,0,5,1
9694,L66741,MapProxySupport.java,hazelcast/src/main/java/com/hazelcast/map/impl/proxy/MapProxySupport.java,L66739,127,0,1030,4,21,5,8,2
9695,L66742,package-info.java,hazelcast/src/main/java/com/hazelcast/map/impl/proxy/package-info.java,L66739,1,0,1,1733,6,0,4,0
9696,L67354,AbstractBaseRecord.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/AbstractBaseRecord.java,L67353,1,0,64,1733,6,0,4,0
9697,L67355,AbstractRecord.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/AbstractRecord.java,L67353,4,0,59,1733,6,0,4,0
9698,L67356,AbstractRecordWithStats.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/AbstractRecordWithStats.java,L67353,1,0,33,1733,6,0,4,0
9699,L67357,CachedDataRecord.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/CachedDataRecord.java,L67353,1,0,26,1733,6,0,4,0
9700,L67358,CachedDataRecordWithStats.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/CachedDataRecordWithStats.java,L67353,1,0,26,1733,6,0,4,0
9701,L67359,DataRecord.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/DataRecord.java,L67353,2,0,27,1733,6,0,4,0
9702,L67360,DataRecordFactory.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/DataRecordFactory.java,L67353,5,0,46,1733,6,0,4,0
9703,L67361,DataRecordWithStats.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/DataRecordWithStats.java,L67353,2,0,27,1733,6,0,4,0
9704,L67362,NativeRecord.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/NativeRecord.java,L67353,5,0,41,1147,3,0,2,0
9705,L67363,NativeRecordFactory.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/NativeRecordFactory.java,L67353,3,0,44,1147,3,0,2,0
9706,L67364,NativeRecordWithStats.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/NativeRecordWithStats.java,L67353,5,0,41,1147,3,0,2,0
9707,L67365,ObjectRecord.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/ObjectRecord.java,L67353,1,0,24,1733,6,0,4,0
9708,L67366,ObjectRecordFactory.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/ObjectRecordFactory.java,L67353,9,0,45,1733,6,0,4,0
9709,L67367,ObjectRecordWithStats.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/ObjectRecordWithStats.java,L67353,1,0,27,1733,6,0,4,0
9710,L67368,package-info.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/package-info.java,L67353,1,0,1,1733,6,0,4,0
9711,L67369,Record.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/Record.java,L67353,1,0,29,1147,7,0,4,0
9712,L67370,RecordFactory.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/RecordFactory.java,L67353,1,0,9,1733,6,0,4,0
9713,L67371,RecordInfo.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/RecordInfo.java,L67353,3,0,117,1733,6,0,4,0
9714,L67372,RecordReplicationInfo.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/RecordReplicationInfo.java,L67353,1,0,42,1147,9,0,4,0
9715,L67373,Records.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/Records.java,L67353,1,0,23,1733,6,0,4,0
9716,L67374,RecordStatistics.java,hazelcast/src/main/java/com/hazelcast/map/impl/record/RecordStatistics.java,L67353,1,0,51,1733,6,0,4,0
9717,L68042,MapTransactionLog.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/MapTransactionLog.java,L68041,7,0,102,1147,14,0,5,0
9718,L68043,MapTxnOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/MapTxnOperation.java,L68041,1,0,8,1733,6,0,4,0
9719,L68044,package-info.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/package-info.java,L68041,1,0,1,1733,5,0,4,0
9720,L68045,TransactionalMapProxy.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TransactionalMapProxy.java,L68041,59,0,353,1118,13,3,6,3
9721,L68046,TransactionalMapProxySupport.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TransactionalMapProxySupport.java,L68041,33,0,325,1733,19,3,8,1
9722,L68047,TxnDeleteOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnDeleteOperation.java,L68041,5,0,91,1118,10,1,5,0
9723,L68048,TxnLockAndGetOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnLockAndGetOperation.java,L68041,4,0,58,2899,9,1,4,0
9724,L68049,TxnPrepareBackupOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnPrepareBackupOperation.java,L68041,2,0,43,1733,6,0,4,0
9725,L68050,TxnPrepareOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnPrepareOperation.java,L68041,2,0,60,2899,11,0,5,0
9726,L68051,TxnRollbackBackupOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnRollbackBackupOperation.java,L68041,3,0,42,1733,6,0,4,0
9727,L68052,TxnRollbackOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnRollbackOperation.java,L68041,3,0,64,1733,6,0,4,0
9728,L68053,TxnSetOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnSetOperation.java,L68041,8,0,104,2899,13,2,5,1
9729,L68054,TxnUnlockBackupOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnUnlockBackupOperation.java,L68041,1,0,19,1733,5,0,4,0
9730,L68055,TxnUnlockOperation.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnUnlockOperation.java,L68041,2,0,85,1118,9,1,5,0
9731,L68056,TxnValueWrapper.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/TxnValueWrapper.java,L68041,1,0,12,1733,5,0,4,0
9732,L68057,VersionedValue.java,hazelcast/src/main/java/com/hazelcast/map/impl/tx/VersionedValue.java,L68041,3,0,33,1147,8,0,4,0
9733,L68601,MapReplicationRemove.java,hazelcast/src/main/java/com/hazelcast/map/impl/wan/MapReplicationRemove.java,L68600,1,0,49,1147,7,0,3,0
9734,L68602,MapReplicationUpdate.java,hazelcast/src/main/java/com/hazelcast/map/impl/wan/MapReplicationUpdate.java,L68600,1,0,50,1733,4,0,3,0
9735,L68603,package-info.java,hazelcast/src/main/java/com/hazelcast/map/impl/wan/package-info.java,L68600,1,0,1,1733,4,0,3,0
9736,L74015,AbstractAggregationCombinerFactory.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/AbstractAggregationCombinerFactory.java,L74014,1,0,21,288,5,0,4,0
9737,L74016,AbstractAggregationReducerFactory.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/AbstractAggregationReducerFactory.java,L74014,1,0,21,288,5,0,4,0
9738,L74017,AcceptAllSupplier.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/AcceptAllSupplier.java,L74014,2,0,41,288,6,0,4,0
9739,L74018,AggregationsDataSerializerHook.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/AggregationsDataSerializerHook.java,L74014,1,0,406,1733,13,0,5,0
9740,L74019,AggType.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/AggType.java,L74014,1,0,13,288,5,0,4,0
9741,L74020,AvgTuple.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/AvgTuple.java,L74014,1,0,42,288,5,0,4,0
9742,L74021,BigDecimalAvgAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/BigDecimalAvgAggregation.java,L74014,2,0,96,288,8,0,4,0
9743,L74022,BigDecimalMaxAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/BigDecimalMaxAggregation.java,L74014,5,0,89,288,8,0,4,0
9744,L74023,BigDecimalMinAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/BigDecimalMinAggregation.java,L74014,5,0,89,288,8,0,4,0
9745,L74024,BigDecimalSumAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/BigDecimalSumAggregation.java,L74014,2,0,88,288,8,0,4,0
9746,L74025,BigIntegerAvgAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/BigIntegerAvgAggregation.java,L74014,2,0,96,288,8,0,4,0
9747,L74026,BigIntegerMaxAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/BigIntegerMaxAggregation.java,L74014,5,0,89,288,8,0,4,0
9748,L74027,BigIntegerMinAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/BigIntegerMinAggregation.java,L74014,5,0,89,288,8,0,4,0
9749,L74028,BigIntegerSumAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/BigIntegerSumAggregation.java,L74014,2,0,88,288,8,0,4,0
9750,L74029,ComparableMaxAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/ComparableMaxAggregation.java,L74014,8,0,92,288,8,0,4,0
9751,L74030,ComparableMinAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/ComparableMinAggregation.java,L74014,8,0,92,288,8,0,4,0
9752,L74031,CountAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/CountAggregation.java,L74014,2,0,85,288,9,0,4,0
9753,L74032,DistinctValuesAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/DistinctValuesAggregation.java,L74014,4,0,166,288,7,0,4,0
9754,L74033,DoubleAvgAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/DoubleAvgAggregation.java,L74014,2,0,94,288,8,0,4,0
9755,L74034,DoubleMaxAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/DoubleMaxAggregation.java,L74014,5,0,92,288,8,0,4,0
9756,L74035,DoubleMinAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/DoubleMinAggregation.java,L74014,5,0,92,288,8,0,4,0
9757,L74036,DoubleSumAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/DoubleSumAggregation.java,L74014,2,0,85,288,8,0,4,0
9758,L74037,IntegerAvgAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/IntegerAvgAggregation.java,L74014,2,0,94,288,10,0,4,0
9759,L74038,IntegerMaxAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/IntegerMaxAggregation.java,L74014,5,0,92,288,8,0,4,0
9760,L74039,IntegerMinAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/IntegerMinAggregation.java,L74014,5,0,92,288,8,0,4,0
9761,L74040,IntegerSumAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/IntegerSumAggregation.java,L74014,2,0,85,288,10,0,4,0
9762,L74041,KeyPredicateSupplier.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/KeyPredicateSupplier.java,L74014,3,0,51,288,5,0,4,0
9763,L74042,LongAvgAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/LongAvgAggregation.java,L74014,2,0,94,288,8,0,4,0
9764,L74043,LongMaxAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/LongMaxAggregation.java,L74014,5,0,92,1733,11,1,4,0
9765,L74044,LongMinAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/LongMinAggregation.java,L74014,5,0,92,288,8,0,4,0
9766,L74045,LongSumAggregation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/LongSumAggregation.java,L74014,2,0,85,288,8,0,4,0
9767,L74046,package-info.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/package-info.java,L74014,1,0,1,288,4,0,4,0
9768,L74047,PredicateSupplier.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/PredicateSupplier.java,L74014,4,0,53,288,5,0,4,0
9769,L74048,SetAdapter.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/SetAdapter.java,L74014,3,0,37,288,5,0,4,0
9770,L74049,SupplierConsumingMapper.java,hazelcast/src/main/java/com/hazelcast/mapreduce/aggregation/impl/SupplierConsumingMapper.java,L74014,2,0,64,288,6,0,4,0
9771,L78472,ClientCancellationRequest.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/client/ClientCancellationRequest.java,L78471,3,0,65,34,21,0,9,0
9772,L78473,ClientJobProcessInformationRequest.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/client/ClientJobProcessInformationRequest.java,L78471,3,0,65,34,21,0,9,0
9773,L78474,ClientMapReduceRequest.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/client/ClientMapReduceRequest.java,L78471,17,0,197,34,32,0,11,0
9774,L78475,package-info.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/client/package-info.java,L78471,1,0,1,831,4,0,4,0
9775,L79650,IntermediateChunkNotification.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/notification/IntermediateChunkNotification.java,L79649,3,0,62,831,7,0,5,0
9776,L79651,LastChunkNotification.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/notification/LastChunkNotification.java,L79649,3,0,70,831,10,0,5,0
9777,L79652,MapReduceNotification.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/notification/MapReduceNotification.java,L79649,1,0,38,831,8,0,5,0
9778,L79653,MemberAwareMapReduceNotification.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/notification/MemberAwareMapReduceNotification.java,L79649,1,0,35,831,8,0,5,0
9779,L79654,package-info.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/notification/package-info.java,L79649,1,0,1,831,4,0,4,0
9780,L79655,ReducingFinishedNotification.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/notification/ReducingFinishedNotification.java,L79649,1,0,43,831,8,0,5,0
9781,L79769,CancelJobSupervisorOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/CancelJobSupervisorOperation.java,L79768,2,0,51,831,10,0,5,0
9782,L79770,FireNotificationOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/FireNotificationOperation.java,L79768,1,0,47,831,7,0,5,0
9783,L79771,GetResultOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/GetResultOperation.java,L79768,3,0,46,2053,12,2,5,0
9784,L79772,GetResultOperationFactory.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/GetResultOperationFactory.java,L79768,1,0,29,831,7,0,5,0
9785,L79773,KeysAssignmentOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/KeysAssignmentOperation.java,L79768,7,0,90,831,9,0,5,0
9786,L79774,KeysAssignmentResult.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/KeysAssignmentResult.java,L79768,5,0,60,831,6,0,5,0
9787,L79775,KeyValueJobOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/KeyValueJobOperation.java,L79768,4,0,113,2053,18,0,5,0
9788,L79776,NotifyRemoteExceptionOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/NotifyRemoteExceptionOperation.java,L79768,2,0,50,831,7,0,5,0
9789,L79777,package-info.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/package-info.java,L79768,1,0,1,831,4,0,4,0
9790,L79778,PostPonePartitionProcessing.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/PostPonePartitionProcessing.java,L79768,6,0,70,831,11,0,5,0
9791,L79779,ProcessingOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/ProcessingOperation.java,L79768,1,0,47,831,6,0,5,0
9792,L79780,ProcessStatsUpdateOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/ProcessStatsUpdateOperation.java,L79768,2,0,52,831,8,0,5,0
9793,L79781,RequestMemberIdAssignment.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/RequestMemberIdAssignment.java,L79768,3,0,49,831,7,0,5,0
9794,L79782,RequestPartitionMapping.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/RequestPartitionMapping.java,L79768,8,0,75,2053,21,0,6,0
9795,L79783,RequestPartitionProcessed.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/RequestPartitionProcessed.java,L79768,3,0,71,831,20,0,6,2
9796,L79784,RequestPartitionReducing.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/RequestPartitionReducing.java,L79768,3,0,67,831,18,0,6,0
9797,L79785,RequestPartitionResult.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/RequestPartitionResult.java,L79768,3,0,61,831,8,0,5,0
9798,L79786,StartProcessingJobOperation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/operation/StartProcessingJobOperation.java,L79768,8,0,93,1147,20,0,7,3
9799,L80199,DefaultContext.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/DefaultContext.java,L80198,7,0,93,1118,49,4,11,0
9800,L80200,JobPartitionStateImpl.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/JobPartitionStateImpl.java,L80198,1,0,24,831,9,0,5,0
9801,L80201,JobProcessInformationImpl.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/JobProcessInformationImpl.java,L80198,9,0,83,1147,27,0,6,0
9802,L80202,JobSupervisor.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/JobSupervisor.java,L80198,51,0,357,791,70,9,13,4
9803,L80203,JobTaskConfiguration.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/JobTaskConfiguration.java,L80198,1,0,69,831,10,0,5,0
9804,L80204,KeyValueJob.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/KeyValueJob.java,L80198,6,0,61,831,16,0,5,0
9805,L80205,KeyValueSourceFacade.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/KeyValueSourceFacade.java,L80198,4,0,77,791,12,0,5,2
9806,L80206,KeyValueSourceMappingPhase.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/KeyValueSourceMappingPhase.java,L80198,4,0,26,831,8,0,5,0
9807,L80207,MapCombineTask.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/MapCombineTask.java,L80198,34,0,254,791,45,0,7,2
9808,L80208,MappingPhase.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/MappingPhase.java,L80198,9,0,38,2899,19,0,8,0
9809,L80209,MemberAssigningJobProcessInformationImpl.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/MemberAssigningJobProcessInformationImpl.java,L80198,5,0,23,2899,9,0,6,0
9810,L80210,package-info.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/package-info.java,L80198,1,0,1,831,4,0,4,0
9811,L80211,ReducerChunk.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/ReducerChunk.java,L80198,1,0,13,831,8,0,5,0
9812,L80212,ReducerTask.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/ReducerTask.java,L80198,12,0,95,1118,24,2,7,0
9813,L80213,TrackableJobFuture.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/TrackableJobFuture.java,L80198,17,0,138,791,44,2,8,2
9814,L80214,TransferableJobProcessInformation.java,hazelcast/src/main/java/com/hazelcast/mapreduce/impl/task/TransferableJobProcessInformation.java,L80198,1,0,54,831,11,0,5,0
9815,L83664,AddEntryListenerRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/AddEntryListenerRequest.java,L83663,5,0,108,1147,6,0,3,1
9816,L83665,ClearRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/ClearRequest.java,L83663,2,0,41,1147,4,0,3,0
9817,L83666,ContainsRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/ContainsRequest.java,L83663,3,0,53,1147,6,0,3,0
9818,L83667,CountRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/CountRequest.java,L83663,1,0,44,1147,4,0,3,0
9819,L83668,EntrySetRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/EntrySetRequest.java,L83663,3,0,39,1147,4,0,3,0
9820,L83669,GetAllRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/GetAllRequest.java,L83663,4,0,66,1147,4,0,3,0
9821,L83670,KeyBasedContainsRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/KeyBasedContainsRequest.java,L83663,3,0,63,1147,6,0,3,0
9822,L83671,KeySetRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/KeySetRequest.java,L83663,4,0,43,1147,4,0,3,0
9823,L83672,MultiMapAllPartitionRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/MultiMapAllPartitionRequest.java,L83663,1,0,40,1147,4,0,3,0
9824,L83673,MultiMapIsLockedRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/MultiMapIsLockedRequest.java,L83663,1,0,51,1147,4,0,3,0
9825,L83674,MultiMapKeyBasedRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/MultiMapKeyBasedRequest.java,L83663,1,0,30,1147,6,0,3,0
9826,L83675,MultiMapLockRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/MultiMapLockRequest.java,L83663,1,0,54,1147,4,0,3,0
9827,L83676,MultiMapRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/MultiMapRequest.java,L83663,1,0,39,1147,4,0,3,0
9828,L83677,MultiMapUnlockRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/MultiMapUnlockRequest.java,L83663,1,0,54,1147,4,0,3,0
9829,L83678,package-info.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/package-info.java,L83663,1,0,1,1147,4,0,3,0
9830,L83679,PortableEntrySetResponse.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/PortableEntrySetResponse.java,L83663,3,0,50,1147,6,0,3,0
9831,L83680,PutRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/PutRequest.java,L83663,1,0,57,1147,6,0,3,0
9832,L83681,RemoveAllRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/RemoveAllRequest.java,L83663,4,0,64,1147,4,0,3,0
9833,L83682,RemoveEntryListenerRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/RemoveEntryListenerRequest.java,L83663,1,0,34,1147,4,0,3,0
9834,L83683,RemoveRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/RemoveRequest.java,L83663,1,0,53,1147,6,0,3,0
9835,L83684,SizeRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/SizeRequest.java,L83663,2,0,30,1147,4,0,3,0
9836,L83685,TxnMultiMapGetRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/TxnMultiMapGetRequest.java,L83663,4,0,51,1147,6,0,3,0
9837,L83686,TxnMultiMapPutRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/TxnMultiMapPutRequest.java,L83663,1,0,45,1147,6,0,3,0
9838,L83687,TxnMultiMapRemoveAllRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/TxnMultiMapRemoveAllRequest.java,L83663,4,0,63,1147,6,0,3,0
9839,L83688,TxnMultiMapRemoveRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/TxnMultiMapRemoveRequest.java,L83663,1,0,50,1147,6,0,3,0
9840,L83689,TxnMultiMapRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/TxnMultiMapRequest.java,L83663,1,0,40,1147,4,0,3,0
9841,L83690,TxnMultiMapSizeRequest.java,hazelcast/src/main/java/com/hazelcast/multimap/impl/client/TxnMultiMapSizeRequest.java,L83663,1,0,17,1147,4,0,3,0
