,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
407,L5468,DazeEventHandler.java,src/main/java/com/gmail/nossr50/skills/archery/DazeEventHandler.java,L5464,2,0,37,0,2,5,1840,0
408,L5469,SkillShotEventHandler.java,src/main/java/com/gmail/nossr50/skills/archery/SkillShotEventHandler.java,L5464,2,0,22,0,1,1,1840,0
409,L5470,TrackedEntity.java,src/main/java/com/gmail/nossr50/skills/archery/TrackedEntity.java,L5464,3,0,41,0,2,8,1840,0
410,L5622,AxeBonusDamageEventHandler.java,src/main/java/com/gmail/nossr50/skills/axes/AxeBonusDamageEventHandler.java,L5621,2,0,22,0,1,2,1840,0
411,L5623,AxeManager.java,src/main/java/com/gmail/nossr50/skills/axes/AxeManager.java,L5621,17,0,62,0,3,9,1840,0
412,L5624,Axes.java,src/main/java/com/gmail/nossr50/skills/axes/Axes.java,L5621,1,0,16,0,3,8,768,0
413,L5625,CriticalHitEventHandler.java,src/main/java/com/gmail/nossr50/skills/axes/CriticalHitEventHandler.java,L5621,3,0,37,0,1,1,1840,0
414,L5626,ImpactEventHandler.java,src/main/java/com/gmail/nossr50/skills/axes/ImpactEventHandler.java,L5621,12,0,82,0,2,3,1840,0
415,L5627,SkullSplitterEventHandler.java,src/main/java/com/gmail/nossr50/skills/axes/SkullSplitterEventHandler.java,L5621,1,0,19,0,2,3,768,0
416,L5773,Excavation.java,src/main/java/com/gmail/nossr50/skills/gathering/Excavation.java,L5772,22,0,103,1,5,36,1840,0
417,L5774,Fishing.java,src/main/java/com/gmail/nossr50/skills/gathering/Fishing.java,L5772,93,0,360,2,5,69,1840,0
418,L5775,Herbalism.java,src/main/java/com/gmail/nossr50/skills/gathering/Herbalism.java,L5772,124,0,434,1,8,73,1840,0
419,L5776,WoodCutting.java,src/main/java/com/gmail/nossr50/skills/gathering/WoodCutting.java,L5772,110,0,359,3,6,60,1840,0
420,L5976,BiggerBombsEventHandler.java,src/main/java/com/gmail/nossr50/skills/mining/BiggerBombsEventHandler.java,L5975,6,0,34,0,2,2,232,0
421,L5977,BlastMining.java,src/main/java/com/gmail/nossr50/skills/mining/BlastMining.java,L5975,1,0,14,0,2,9,232,0
422,L5978,BlastMiningDropEventHandler.java,src/main/java/com/gmail/nossr50/skills/mining/BlastMiningDropEventHandler.java,L5975,23,0,130,0,2,4,1840,0
423,L5979,DemoltionsExpertiseEventHandler.java,src/main/java/com/gmail/nossr50/skills/mining/DemoltionsExpertiseEventHandler.java,L5975,4,0,31,1,2,4,1840,0
424,L5980,Mining.java,src/main/java/com/gmail/nossr50/skills/mining/Mining.java,L5975,73,0,245,0,2,19,232,1
425,L5981,MiningBlockEventHandler.java,src/main/java/com/gmail/nossr50/skills/mining/MiningBlockEventHandler.java,L5975,2,0,37,0,2,6,232,0
426,L5982,MiningManager.java,src/main/java/com/gmail/nossr50/skills/mining/MiningManager.java,L5975,17,0,101,0,3,17,768,1
427,L5983,RemoteDetonationEventHandler.java,src/main/java/com/gmail/nossr50/skills/mining/RemoteDetonationEventHandler.java,L5975,4,0,97,0,2,3,1840,0
428,L5984,SuperBreakerEventHandler.java,src/main/java/com/gmail/nossr50/skills/mining/SuperBreakerEventHandler.java,L5975,23,0,91,1,3,11,768,0
429,L6290,Repair.java,src/main/java/com/gmail/nossr50/skills/repair/Repair.java,L6289,41,0,174,0,7,55,1840,0
430,L6291,Repairable.java,src/main/java/com/gmail/nossr50/skills/repair/Repairable.java,L6289,1,0,13,0,1,4,258,0
431,L6292,RepairableFactory.java,src/main/java/com/gmail/nossr50/skills/repair/RepairableFactory.java,L6289,1,0,9,0,1,6,258,0
432,L6293,RepairItemType.java,src/main/java/com/gmail/nossr50/skills/repair/RepairItemType.java,L6289,4,0,20,0,3,5,232,0
433,L6294,RepairManager.java,src/main/java/com/gmail/nossr50/skills/repair/RepairManager.java,L6289,1,0,12,0,1,4,258,3
434,L6295,RepairManagerFactory.java,src/main/java/com/gmail/nossr50/skills/repair/RepairManagerFactory.java,L6289,1,0,9,0,1,2,258,0
435,L6296,RepairMaterialType.java,src/main/java/com/gmail/nossr50/skills/repair/RepairMaterialType.java,L6289,9,0,35,0,3,5,232,0
436,L6297,Salvage.java,src/main/java/com/gmail/nossr50/skills/repair/Salvage.java,L6289,31,0,89,0,3,17,232,0
437,L6298,SimpleRepairable.java,src/main/java/com/gmail/nossr50/skills/repair/SimpleRepairable.java,L6289,1,0,61,0,1,5,258,0
438,L6299,SimpleRepairManager.java,src/main/java/com/gmail/nossr50/skills/repair/SimpleRepairManager.java,L6289,22,0,145,0,4,23,1840,0
439,L6627,BleedEventHandler.java,src/main/java/com/gmail/nossr50/skills/swords/BleedEventHandler.java,L6626,3,0,37,0,1,1,1840,0
440,L6628,CounterAttackEventHandler.java,src/main/java/com/gmail/nossr50/skills/swords/CounterAttackEventHandler.java,L6626,4,0,39,1,2,5,232,0
441,L6629,SerratedStrikesEventHandler.java,src/main/java/com/gmail/nossr50/skills/swords/SerratedStrikesEventHandler.java,L6626,1,0,20,1,3,7,768,0
442,L6630,Swords.java,src/main/java/com/gmail/nossr50/skills/swords/Swords.java,L6626,1,0,14,0,3,12,232,0
443,L6631,SwordsManager.java,src/main/java/com/gmail/nossr50/skills/swords/SwordsManager.java,L6626,16,0,62,2,4,24,1840,1
444,L6739,BeastLoreEventHandler.java,src/main/java/com/gmail/nossr50/skills/taming/BeastLoreEventHandler.java,L6738,4,0,33,1,2,6,232,0
445,L6740,CallOfTheWildEventHandler.java,src/main/java/com/gmail/nossr50/skills/taming/CallOfTheWildEventHandler.java,L6738,12,0,80,1,3,18,1840,0
446,L6741,EnvironmentallyAwareEventHandler.java,src/main/java/com/gmail/nossr50/skills/taming/EnvironmentallyAwareEventHandler.java,L6738,4,0,31,1,2,5,232,0
447,L6742,FastFoodServiceEventHandler.java,src/main/java/com/gmail/nossr50/skills/taming/FastFoodServiceEventHandler.java,L6738,3,0,21,0,1,1,1840,0
448,L6743,GoreEventHandler.java,src/main/java/com/gmail/nossr50/skills/taming/GoreEventHandler.java,L6738,2,0,35,0,1,1,1840,0
449,L6744,SharpenedClawsEventHandler.java,src/main/java/com/gmail/nossr50/skills/taming/SharpenedClawsEventHandler.java,L6738,1,0,11,0,1,1,1840,0
450,L6745,ShockProofEventHandler.java,src/main/java/com/gmail/nossr50/skills/taming/ShockProofEventHandler.java,L6738,1,0,11,0,1,1,1840,0
451,L6746,Taming.java,src/main/java/com/gmail/nossr50/skills/taming/Taming.java,L6738,1,0,18,0,3,13,232,0
452,L6747,TamingManager.java,src/main/java/com/gmail/nossr50/skills/taming/TamingManager.java,L6738,43,0,172,2,4,26,1840,1
453,L6748,ThickFurEventHandler.java,src/main/java/com/gmail/nossr50/skills/taming/ThickFurEventHandler.java,L6738,4,0,27,0,1,1,1840,0
454,L6963,DeflectEventHandler.java,src/main/java/com/gmail/nossr50/skills/unarmed/DeflectEventHandler.java,L6962,1,0,23,0,1,1,1840,0
455,L6964,DisarmEventHandler.java,src/main/java/com/gmail/nossr50/skills/unarmed/DisarmEventHandler.java,L6962,1,0,31,0,1,1,1840,0
456,L6965,IronGripEventHandler.java,src/main/java/com/gmail/nossr50/skills/unarmed/IronGripEventHandler.java,L6962,1,0,23,0,1,4,1840,0
457,L6966,Unarmed.java,src/main/java/com/gmail/nossr50/skills/unarmed/Unarmed.java,L6962,1,0,13,0,3,13,232,1
458,L6967,UnarmedBonusDamageEventHandler.java,src/main/java/com/gmail/nossr50/skills/unarmed/UnarmedBonusDamageEventHandler.java,L6962,2,0,23,0,2,2,270,0
459,L6968,UnarmedManager.java,src/main/java/com/gmail/nossr50/skills/unarmed/UnarmedManager.java,L6962,20,0,82,2,3,25,1840,0
460,L7283,ChunkletManager.java,src/main/java/com/gmail/nossr50/util/blockmeta/ChunkletManager.java,L7282,1,0,23,0,2,5,258,0
461,L7284,ChunkletManagerFactory.java,src/main/java/com/gmail/nossr50/util/blockmeta/ChunkletManagerFactory.java,L7282,2,0,11,0,3,6,232,0
462,L7285,ChunkletStore.java,src/main/java/com/gmail/nossr50/util/blockmeta/ChunkletStore.java,L7282,1,0,9,0,2,4,258,0
463,L7286,ChunkletStoreFactory.java,src/main/java/com/gmail/nossr50/util/blockmeta/ChunkletStoreFactory.java,L7282,1,0,6,0,1,3,258,0
464,L7287,HashChunkletManager.java,src/main/java/com/gmail/nossr50/util/blockmeta/HashChunkletManager.java,L7282,53,0,293,1,5,40,232,0
465,L7288,NullChunkletManager.java,src/main/java/com/gmail/nossr50/util/blockmeta/NullChunkletManager.java,L7282,1,0,77,0,2,5,258,0
466,L7289,PrimitiveChunkletStore.java,src/main/java/com/gmail/nossr50/util/blockmeta/PrimitiveChunkletStore.java,L7282,8,0,38,0,4,16,232,0
467,L7290,PrimitiveExChunkletStore.java,src/main/java/com/gmail/nossr50/util/blockmeta/PrimitiveExChunkletStore.java,L7282,19,0,105,0,3,8,232,0
468,L7416,ChunkManager.java,src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/ChunkManager.java,L7415,1,0,38,0,2,7,232,0
469,L7417,ChunkManagerFactory.java,src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/ChunkManagerFactory.java,L7415,2,0,11,0,3,5,232,0
470,L7418,ChunkStore.java,src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/ChunkStore.java,L7415,1,0,26,0,2,4,232,0
471,L7419,ChunkStoreFactory.java,src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/ChunkStoreFactory.java,L7415,1,0,7,0,2,2,258,0
472,L7420,HashChunkManager.java,src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/HashChunkManager.java,L7415,93,0,481,0,3,45,232,0
473,L7421,NullChunkManager.java,src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/NullChunkManager.java,L7415,1,0,70,0,2,6,232,0
474,L7422,PrimitiveChunkStore.java,src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/PrimitiveChunkStore.java,L7415,25,0,195,0,4,16,232,0
475,L9156,ZipLibrary.java,src/main/java/net/shatteredlands/shatt/backup/ZipLibrary.java,L9155,14,0,101,0,5,20,768,0
476,L9244,mcMMOSimpleChunkBuffer.java,src/main/java/org/getspout/spoutapi/chunkstore/mcMMOSimpleChunkBuffer.java,L9243,1,0,16,0,2,3,258,0
477,L9245,mcMMOSimpleRegionFile.java,src/main/java/org/getspout/spoutapi/chunkstore/mcMMOSimpleRegionFile.java,L9243,39,0,226,0,3,7,232,0
478,L7298,PrimitiveExChunkletStoreTest.java,src/test/java/com/gmail/nossr50/util/blockmeta/PrimitiveExChunkletStoreTest.java,L7297,5,0,29,0,3,3,232,0
479,L113,mcMMO.java,src/main/java/com/gmail/nossr50/mcMMO.java,L112,23,0,280,5,11,309,55,2
480,L116,AbilityAPI.java,src/main/java/com/gmail/nossr50/api/AbilityAPI.java,L115,3,0,62,0,5,11,208,0
481,L117,ChatAPI.java,src/main/java/com/gmail/nossr50/api/ChatAPI.java,L115,1,0,53,0,7,26,1840,0
482,L118,ExperienceAPI.java,src/main/java/com/gmail/nossr50/api/ExperienceAPI.java,L115,10,0,165,0,8,38,55,0
483,L119,PartyAPI.java,src/main/java/com/gmail/nossr50/api/PartyAPI.java,L115,4,0,63,0,6,28,1840,0
484,L120,SpoutHudAPI.java,src/main/java/com/gmail/nossr50/api/SpoutHudAPI.java,L115,1,0,14,0,2,2,258,0
485,L121,SpoutToolsAPI.java,src/main/java/com/gmail/nossr50/api/SpoutToolsAPI.java,L115,6,0,34,0,4,11,258,0
486,L660,AdminChatManager.java,src/main/java/com/gmail/nossr50/chat/AdminChatManager.java,L659,1,0,17,0,1,1,1840,0
487,L661,ChatManager.java,src/main/java/com/gmail/nossr50/chat/ChatManager.java,L659,3,0,37,1,4,11,1840,0
488,L662,ChatManagerFactory.java,src/main/java/com/gmail/nossr50/chat/ChatManagerFactory.java,L659,5,0,23,0,1,1,1840,0
489,L663,ChatMode.java,src/main/java/com/gmail/nossr50/chat/ChatMode.java,L659,7,0,55,0,2,2,258,0
490,L664,PartyChatManager.java,src/main/java/com/gmail/nossr50/chat/PartyChatManager.java,L659,2,0,26,0,1,2,1840,1
491,L820,KrakenCommand.java,src/main/java/com/gmail/nossr50/commands/KrakenCommand.java,L819,8,0,54,0,1,2,1840,1
492,L821,McabilityCommand.java,src/main/java/com/gmail/nossr50/commands/McabilityCommand.java,L819,2,0,23,0,4,6,1840,0
493,L822,McgodCommand.java,src/main/java/com/gmail/nossr50/commands/McgodCommand.java,L819,2,0,23,0,4,6,1840,0
494,L823,McmmoCommand.java,src/main/java/com/gmail/nossr50/commands/McmmoCommand.java,L819,20,0,91,1,2,4,1840,0
495,L824,McnotifyCommand.java,src/main/java/com/gmail/nossr50/commands/McnotifyCommand.java,L819,3,0,28,0,3,5,1840,0
496,L825,McrefreshCommand.java,src/main/java/com/gmail/nossr50/commands/McrefreshCommand.java,L819,1,0,26,0,4,8,1840,0
497,L826,McscoreboardCommand.java,src/main/java/com/gmail/nossr50/commands/McscoreboardCommand.java,L819,24,0,114,0,1,1,1840,0
498,L827,MobhealthCommand.java,src/main/java/com/gmail/nossr50/commands/MobhealthCommand.java,L819,5,0,56,0,1,3,1840,0
499,L828,ToggleCommand.java,src/main/java/com/gmail/nossr50/commands/ToggleCommand.java,L819,9,0,66,0,1,2,1840,1
500,L829,XprateCommand.java,src/main/java/com/gmail/nossr50/commands/XprateCommand.java,L819,14,0,82,0,2,3,1840,0
501,L3300,AdvancedConfig.java,src/main/java/com/gmail/nossr50/config/AdvancedConfig.java,L3299,3,0,214,2,6,60,648,4
502,L3301,AutoUpdateConfigLoader.java,src/main/java/com/gmail/nossr50/config/AutoUpdateConfigLoader.java,L3299,19,0,97,0,1,2,258,0
503,L3302,Config.java,src/main/java/com/gmail/nossr50/config/Config.java,L3299,10,0,193,3,9,150,1840,4
504,L3303,ConfigLoader.java,src/main/java/com/gmail/nossr50/config/ConfigLoader.java,L3299,9,0,76,0,5,25,648,0
505,L3304,HiddenConfig.java,src/main/java/com/gmail/nossr50/config/HiddenConfig.java,L3299,3,0,43,0,4,12,258,0
506,L4331,DatabaseManager.java,src/main/java/com/gmail/nossr50/database/DatabaseManager.java,L4330,1,0,19,0,4,13,55,0
507,L4332,DatabaseManagerFactory.java,src/main/java/com/gmail/nossr50/database/DatabaseManagerFactory.java,L4330,7,0,41,0,2,3,208,0
508,L4333,FlatfileDatabaseManager.java,src/main/java/com/gmail/nossr50/database/FlatfileDatabaseManager.java,L4330,47,0,582,0,3,9,208,1
509,L4334,SQLDatabaseManager.java,src/main/java/com/gmail/nossr50/database/SQLDatabaseManager.java,L4330,119,0,942,0,3,18,208,1
510,L4825,MobHealthbarType.java,src/main/java/com/gmail/nossr50/datatypes/MobHealthbarType.java,L4824,1,0,6,0,1,1,1840,0
511,L6258,BlockListener.java,src/main/java/com/gmail/nossr50/listeners/BlockListener.java,L6257,92,0,240,0,9,149,648,1
512,L6259,EntityListener.java,src/main/java/com/gmail/nossr50/listeners/EntityListener.java,L6257,105,0,392,3,7,139,1840,5
513,L6260,InventoryListener.java,src/main/java/com/gmail/nossr50/listeners/InventoryListener.java,L6257,19,0,107,6,5,40,1840,1
514,L6261,PlayerListener.java,src/main/java/com/gmail/nossr50/listeners/PlayerListener.java,L6257,108,0,408,7,7,211,208,4
515,L6262,SelfListener.java,src/main/java/com/gmail/nossr50/listeners/SelfListener.java,L6257,4,0,25,0,7,14,1840,0
516,L6263,SpoutListener.java,src/main/java/com/gmail/nossr50/listeners/SpoutListener.java,L6257,8,0,57,0,4,17,1840,0
517,L6264,WorldListener.java,src/main/java/com/gmail/nossr50/listeners/WorldListener.java,L6257,5,0,51,1,4,49,1840,0
518,L6735,LocaleLoader.java,src/main/java/com/gmail/nossr50/locale/LocaleLoader.java,L6734,9,0,88,0,4,8,258,2
519,L6985,MetricsManager.java,src/main/java/com/gmail/nossr50/metrics/MetricsManager.java,L6984,20,0,275,0,1,1,258,0
520,L7063,PartyManager.java,src/main/java/com/gmail/nossr50/party/PartyManager.java,L7062,51,0,281,3,9,71,1840,1
521,L7064,ShareHandler.java,src/main/java/com/gmail/nossr50/party/ShareHandler.java,L7062,20,0,126,0,5,26,1840,0
522,L7232,MobHealthDisplayUpdaterTask.java,src/main/java/com/gmail/nossr50/runnables/MobHealthDisplayUpdaterTask.java,L7231,3,0,25,0,1,3,1840,1
523,L7233,PlayerUpdateInventoryTask.java,src/main/java/com/gmail/nossr50/runnables/PlayerUpdateInventoryTask.java,L7231,1,0,14,0,2,2,55,0
524,L7234,SaveTimerTask.java,src/main/java/com/gmail/nossr50/runnables/SaveTimerTask.java,L7231,2,0,18,0,2,3,1840,0
525,L7235,StickyPistonTrackerTask.java,src/main/java/com/gmail/nossr50/runnables/StickyPistonTrackerTask.java,L7231,3,0,24,0,2,4,1840,0
526,L7236,UpdateCheckerTask.java,src/main/java/com/gmail/nossr50/runnables/UpdateCheckerTask.java,L7231,2,0,14,1,1,1,55,0
527,L7580,SkillManager.java,src/main/java/com/gmail/nossr50/skills/SkillManager.java,L7579,1,0,34,0,5,17,648,0
528,L9229,BlockUtils.java,src/main/java/com/gmail/nossr50/util/BlockUtils.java,L9228,88,0,189,0,2,10,1840,1
529,L9230,ChimaeraWing.java,src/main/java/com/gmail/nossr50/util/ChimaeraWing.java,L9228,17,0,132,0,6,31,1840,2
530,L9231,HardcoreManager.java,src/main/java/com/gmail/nossr50/util/HardcoreManager.java,L9228,11,0,56,0,2,2,1840,2
531,L9232,HolidayManager.java,src/main/java/com/gmail/nossr50/util/HolidayManager.java,L9228,18,0,148,0,2,3,1840,0
532,L9233,ItemUtils.java,src/main/java/com/gmail/nossr50/util/ItemUtils.java,L9228,228,0,423,0,3,13,1840,0
533,L9234,LogFilter.java,src/main/java/com/gmail/nossr50/util/LogFilter.java,L9228,3,0,17,0,2,2,1840,0
534,L9235,Misc.java,src/main/java/com/gmail/nossr50/util/Misc.java,L9228,31,0,174,2,9,88,1840,4
535,L9236,MobHealthbarUtils.java,src/main/java/com/gmail/nossr50/util/MobHealthbarUtils.java,L9228,23,0,120,1,4,9,648,1
536,L9237,ModUtils.java,src/main/java/com/gmail/nossr50/util/ModUtils.java,L9228,57,0,176,2,3,3,648,0
537,L9238,Motd.java,src/main/java/com/gmail/nossr50/util/Motd.java,L9228,8,0,69,0,5,10,648,0
538,L9239,Permissions.java,src/main/java/com/gmail/nossr50/util/Permissions.java,L9228,2,0,163,2,8,69,648,0
539,L9240,StringUtils.java,src/main/java/com/gmail/nossr50/util/StringUtils.java,L9228,7,0,64,0,2,4,1840,0
540,L9241,UpdateChecker.java,src/main/java/com/gmail/nossr50/util/UpdateChecker.java,L9228,8,0,53,0,4,4,55,0
541,L289,InvalidPlayerException.java,src/main/java/com/gmail/nossr50/api/exceptions/InvalidPlayerException.java,L288,1,0,7,0,1,1,1840,0
542,L290,InvalidSkillException.java,src/main/java/com/gmail/nossr50/api/exceptions/InvalidSkillException.java,L288,1,0,7,0,1,1,1840,0
543,L832,AdminChatCommand.java,src/main/java/com/gmail/nossr50/commands/chat/AdminChatCommand.java,L831,1,0,12,0,2,2,1840,0
544,L833,ChatCommand.java,src/main/java/com/gmail/nossr50/commands/chat/ChatCommand.java,L831,16,0,101,0,2,6,1840,0
545,L834,PartyChatCommand.java,src/main/java/com/gmail/nossr50/commands/chat/PartyChatCommand.java,L831,5,0,41,0,2,2,1840,1
546,L922,McpurgeCommand.java,src/main/java/com/gmail/nossr50/commands/database/McpurgeCommand.java,L921,3,0,29,0,2,5,1840,0
547,L923,McremoveCommand.java,src/main/java/com/gmail/nossr50/commands/database/McremoveCommand.java,L921,6,0,43,0,3,7,55,1
548,L924,MmoshowdbCommand.java,src/main/java/com/gmail/nossr50/commands/database/MmoshowdbCommand.java,L921,4,0,37,0,1,1,55,0
549,L925,MmoupdateCommand.java,src/main/java/com/gmail/nossr50/commands/database/MmoupdateCommand.java,L921,18,0,103,0,3,6,55,0
550,L1056,AddlevelsCommand.java,src/main/java/com/gmail/nossr50/commands/experience/AddlevelsCommand.java,L1055,2,0,33,1,2,4,1840,0
551,L1057,AddxpCommand.java,src/main/java/com/gmail/nossr50/commands/experience/AddxpCommand.java,L1055,2,0,33,1,3,3,648,0
552,L1058,ExperienceCommand.java,src/main/java/com/gmail/nossr50/commands/experience/ExperienceCommand.java,L1055,22,0,140,2,3,7,55,4
553,L1059,MmoeditCommand.java,src/main/java/com/gmail/nossr50/commands/experience/MmoeditCommand.java,L1055,2,0,33,1,2,3,1840,0
554,L1060,SkillresetCommand.java,src/main/java/com/gmail/nossr50/commands/experience/SkillresetCommand.java,L1055,15,0,94,1,3,6,55,2
555,L1218,HardcoreCommand.java,src/main/java/com/gmail/nossr50/commands/hardcore/HardcoreCommand.java,L1217,1,0,34,0,2,2,1840,0
556,L1219,HardcoreModeCommand.java,src/main/java/com/gmail/nossr50/commands/hardcore/HardcoreModeCommand.java,L1217,14,0,91,0,1,2,1840,0
557,L1220,VampirismCommand.java,src/main/java/com/gmail/nossr50/commands/hardcore/VampirismCommand.java,L1217,1,0,34,0,2,2,1840,0
558,L1522,PartyAcceptCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyAcceptCommand.java,L1521,4,0,31,0,2,3,1840,0
559,L1523,PartyChangeOwnerCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyChangeOwnerCommand.java,L1521,3,0,27,0,2,4,1840,1
560,L1524,PartyChangePasswordCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyChangePasswordCommand.java,L1521,5,0,41,0,2,3,1840,0
561,L1525,PartyCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyCommand.java,L1521,51,0,196,3,8,44,1840,1
562,L1526,PartyCreateCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyCreateCommand.java,L1521,6,0,39,0,2,3,1840,0
563,L1527,PartyDisbandCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyDisbandCommand.java,L1521,4,0,31,0,2,3,1840,0
564,L1528,PartyExpShareCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyExpShareCommand.java,L1521,9,0,47,0,2,4,1840,0
565,L1529,PartyHelpCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyHelpCommand.java,L1521,2,0,26,1,3,3,648,1
566,L1530,PartyInfoCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyInfoCommand.java,L1521,14,0,92,1,3,8,1840,0
567,L1531,PartyInviteCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyInviteCommand.java,L1521,6,0,47,0,3,4,1840,1
568,L1532,PartyItemShareCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyItemShareCommand.java,L1521,11,0,72,0,2,5,1840,0
569,L1533,PartyJoinCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyJoinCommand.java,L1521,12,0,69,2,3,5,1840,1
570,L1534,PartyKickCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyKickCommand.java,L1521,5,0,39,0,2,4,1840,1
571,L1535,PartyLockCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyLockCommand.java,L1521,12,0,73,0,2,3,1840,0
572,L1536,PartyQuitCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyQuitCommand.java,L1521,3,0,29,0,2,2,1840,0
573,L1537,PartyRenameCommand.java,src/main/java/com/gmail/nossr50/commands/party/PartyRenameCommand.java,L1521,7,0,47,1,2,4,1840,0
574,L1538,PartySubcommandType.java,src/main/java/com/gmail/nossr50/commands/party/PartySubcommandType.java,L1521,12,0,44,0,1,1,258,0
575,L2098,InspectCommand.java,src/main/java/com/gmail/nossr50/commands/player/InspectCommand.java,L2097,14,0,92,0,5,14,55,2
576,L2099,McrankCommand.java,src/main/java/com/gmail/nossr50/commands/player/McrankCommand.java,L2097,13,0,80,1,8,27,55,2
577,L2100,McstatsCommand.java,src/main/java/com/gmail/nossr50/commands/player/McstatsCommand.java,L2097,5,0,51,0,2,9,1840,0
578,L2101,MctopCommand.java,src/main/java/com/gmail/nossr50/commands/player/MctopCommand.java,L2097,15,0,83,2,7,28,208,0
579,L2257,AcrobaticsCommand.java,src/main/java/com/gmail/nossr50/commands/skills/AcrobaticsCommand.java,L2256,17,0,76,1,6,43,1840,0
580,L2258,ArcheryCommand.java,src/main/java/com/gmail/nossr50/commands/skills/ArcheryCommand.java,L2256,16,0,74,1,6,41,1840,0
581,L2259,AxesCommand.java,src/main/java/com/gmail/nossr50/commands/skills/AxesCommand.java,L2256,25,0,93,1,6,46,1840,0
582,L2260,ExcavationCommand.java,src/main/java/com/gmail/nossr50/commands/skills/ExcavationCommand.java,L2256,7,0,50,0,6,32,1840,0
583,L2261,FishingCommand.java,src/main/java/com/gmail/nossr50/commands/skills/FishingCommand.java,L2256,37,0,134,0,7,61,1840,1
584,L2262,HerbalismCommand.java,src/main/java/com/gmail/nossr50/commands/skills/HerbalismCommand.java,L2256,46,0,129,1,6,44,1840,0
585,L2263,MiningCommand.java,src/main/java/com/gmail/nossr50/commands/skills/MiningCommand.java,L2256,30,0,120,1,7,46,1840,0
586,L2264,RepairCommand.java,src/main/java/com/gmail/nossr50/commands/skills/RepairCommand.java,L2256,40,0,124,1,6,62,1840,0
587,L2265,SkillCommand.java,src/main/java/com/gmail/nossr50/commands/skills/SkillCommand.java,L2256,12,0,134,0,2,7,1840,0
588,L2266,SkillGuideCommand.java,src/main/java/com/gmail/nossr50/commands/skills/SkillGuideCommand.java,L2256,10,0,68,0,2,2,1840,1
589,L2267,SmeltingCommand.java,src/main/java/com/gmail/nossr50/commands/skills/SmeltingCommand.java,L2256,22,0,93,0,3,3,1840,0
590,L2268,SwordsCommand.java,src/main/java/com/gmail/nossr50/commands/skills/SwordsCommand.java,L2256,18,0,81,2,6,41,1840,0
591,L2269,TamingCommand.java,src/main/java/com/gmail/nossr50/commands/skills/TamingCommand.java,L2256,39,0,137,1,7,42,1840,0
592,L2270,UnarmedCommand.java,src/main/java/com/gmail/nossr50/commands/skills/UnarmedCommand.java,L2256,28,0,103,1,6,48,1840,0
593,L2271,WoodcuttingCommand.java,src/main/java/com/gmail/nossr50/commands/skills/WoodcuttingCommand.java,L2256,17,0,76,0,7,40,1840,0
594,L3152,MchudCommand.java,src/main/java/com/gmail/nossr50/commands/spout/MchudCommand.java,L3151,3,0,47,0,5,21,1840,0
595,L3153,SpoutCommand.java,src/main/java/com/gmail/nossr50/commands/spout/SpoutCommand.java,L3151,7,0,42,0,2,5,1840,0
596,L3154,XplockCommand.java,src/main/java/com/gmail/nossr50/commands/spout/XplockCommand.java,L3151,10,0,72,1,6,27,1840,0
597,L3864,CustomArmorConfig.java,src/main/java/com/gmail/nossr50/config/mods/CustomArmorConfig.java,L3863,11,0,77,1,4,17,258,0
598,L3865,CustomBlockConfig.java,src/main/java/com/gmail/nossr50/config/mods/CustomBlockConfig.java,L3863,13,0,97,0,1,1,258,0
599,L3866,CustomEntityConfig.java,src/main/java/com/gmail/nossr50/config/mods/CustomEntityConfig.java,L3863,8,0,65,0,1,1,258,0
600,L3867,CustomToolConfig.java,src/main/java/com/gmail/nossr50/config/mods/CustomToolConfig.java,L3863,11,0,84,0,1,1,258,0
601,L4067,ItemWeightConfig.java,src/main/java/com/gmail/nossr50/config/party/ItemWeightConfig.java,L4066,4,0,32,0,3,3,1840,0
602,L4089,SpoutConfig.java,src/main/java/com/gmail/nossr50/config/spout/SpoutConfig.java,L4088,4,0,57,0,2,4,1840,0
