,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,Number of bugs
1063,L829,PlusLoopbackState.java,runtime/Java/src/org/antlr/v4/runtime/atn/PlusLoopbackState.java,L788,1,0,7,0,8,2,1300,0
1064,L830,PrecedencePredicateTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/PrecedencePredicateTransition.java,L788,1,0,28,0,3,2,1843,0
1065,L831,PredicateTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredicateTransition.java,L788,1,0,31,0,23,2,1843,0
1066,L832,PredictionContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredictionContext.java,L788,105,0,466,0,78,2,1300,0
1067,L833,PredictionContextCache.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredictionContextCache.java,L788,3,0,22,0,16,2,1300,0
1068,L834,PredictionMode.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredictionMode.java,L788,30,0,162,0,22,2,1300,0
1069,L835,RangeTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/RangeTransition.java,L788,2,0,28,0,17,2,1843,0
1070,L836,RuleStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/RuleStartState.java,L788,1,0,9,0,8,2,1843,0
1071,L837,RuleStopState.java,runtime/Java/src/org/antlr/v4/runtime/atn/RuleStopState.java,L788,1,0,7,0,6,2,1300,0
1072,L838,RuleTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/RuleTransition.java,L788,1,0,35,0,23,2,1843,0
1073,L839,SemanticContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java,L788,50,0,274,0,39,2,1300,0
1074,L840,SetTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/SetTransition.java,L788,2,0,30,0,20,2,1300,0
1075,L841,SingletonPredictionContext.java,runtime/Java/src/org/antlr/v4/runtime/atn/SingletonPredictionContext.java,L788,12,0,57,0,28,2,1300,0
1076,L842,StarBlockStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarBlockStartState.java,L788,1,0,7,0,6,2,1300,0
1077,L843,StarLoopbackState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopbackState.java,L788,1,0,10,0,8,2,1300,0
1078,L844,StarLoopEntryState.java,runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopEntryState.java,L788,1,0,11,0,10,2,1300,0
1079,L845,TokensStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/TokensStartState.java,L788,1,0,7,0,9,2,1300,0
1080,L846,Transition.java,runtime/Java/src/org/antlr/v4/runtime/atn/Transition.java,L788,2,0,61,0,35,2,1300,0
1081,L847,WildcardTransition.java,runtime/Java/src/org/antlr/v4/runtime/atn/WildcardTransition.java,L788,2,0,18,0,15,2,1843,0
1082,L4304,DFA.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFA.java,L4303,11,0,98,0,38,2,1300,0
1083,L4305,DFASerializer.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFASerializer.java,L4303,14,0,59,0,25,2,1300,0
1084,L4306,DFAState.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFAState.java,L4303,8,0,85,0,58,2,1300,0
1085,L4307,LexerDFASerializer.java,runtime/Java/src/org/antlr/v4/runtime/dfa/LexerDFASerializer.java,L4303,1,0,12,0,5,2,1843,0
1086,L4777,AbstractEqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/AbstractEqualityComparator.java,L4776,1,0,3,0,2,2,1843,0
1087,L4778,Array2DHashSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/Array2DHashSet.java,L4776,71,0,379,0,34,2,1300,0
1088,L4779,DoubleKeyMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/DoubleKeyMap.java,L4776,5,0,40,0,6,2,1843,0
1089,L4780,EqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/EqualityComparator.java,L4776,1,0,5,0,2,2,1843,0
1090,L4781,FlexibleHashMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/FlexibleHashMap.java,L4776,33,0,221,0,12,2,1300,0
1091,L4782,GraphicsSupport.java,runtime/Java/src/org/antlr/v4/runtime/misc/GraphicsSupport.java,L4776,8,0,75,0,11,2,1300,0
1092,L4783,IntegerList.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntegerList.java,L4776,35,0,183,0,13,2,1300,0
1093,L4784,IntegerStack.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntegerStack.java,L4776,1,0,20,0,5,2,1843,0
1094,L4785,Interval.java,runtime/Java/src/org/antlr/v4/runtime/misc/Interval.java,L4776,17,0,84,0,23,2,1300,0
1095,L4786,IntervalSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntervalSet.java,L4776,96,0,463,0,35,2,1300,1
1096,L4787,IntSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/IntSet.java,L4776,1,0,20,0,8,2,1843,1
1097,L4788,JFileChooserConfirmOverwrite.java,runtime/Java/src/org/antlr/v4/runtime/misc/JFileChooserConfirmOverwrite.java,L4776,3,0,23,0,2,1,1300,0
1098,L4789,LogManager.java,runtime/Java/src/org/antlr/v4/runtime/misc/LogManager.java,L4776,4,0,81,0,7,2,1843,0
1099,L4790,MultiMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/MultiMap.java,L4776,4,0,23,0,5,1,1843,0
1100,L4791,MurmurHash.java,runtime/Java/src/org/antlr/v4/runtime/misc/MurmurHash.java,L4776,3,0,48,0,4,2,1300,0
1101,L4792,ObjectEqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/ObjectEqualityComparator.java,L4776,3,0,18,0,4,2,1300,0
1102,L4793,OrderedHashSet.java,runtime/Java/src/org/antlr/v4/runtime/misc/OrderedHashSet.java,L4776,4,0,73,0,16,2,1843,0
1103,L4794,Pair.java,runtime/Java/src/org/antlr/v4/runtime/misc/Pair.java,L4776,1,0,9,0,5,2,1300,0
1104,L4795,ParseCancellationException.java,runtime/Java/src/org/antlr/v4/runtime/misc/ParseCancellationException.java,L4776,1,0,18,0,5,2,1843,0
1105,L4796,TestRig.java,runtime/Java/src/org/antlr/v4/runtime/misc/TestRig.java,L4776,39,0,205,0,51,2,1300,0
1106,L4797,Triple.java,runtime/Java/src/org/antlr/v4/runtime/misc/Triple.java,L4776,1,0,11,0,5,2,1300,0
1107,L4798,Utils.java,runtime/Java/src/org/antlr/v4/runtime/misc/Utils.java,L4776,21,0,109,1,24,2,1300,0
1108,L7373,AbstractParseTreeVisitor.java,runtime/Java/src/org/antlr/v4/runtime/tree/AbstractParseTreeVisitor.java,L7372,3,0,39,1,8,1,1300,0
1109,L7374,ErrorNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNode.java,L7372,1,0,3,0,6,2,1843,0
1110,L7375,ErrorNodeImpl.java,runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNodeImpl.java,L7372,1,0,11,0,6,2,1843,0
1111,L7376,ParseTree.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTree.java,L7372,1,0,13,0,44,2,1300,0
1112,L7377,ParseTreeListener.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeListener.java,L7372,1,0,9,0,20,2,1300,0
1113,L7378,ParseTreeProperty.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeProperty.java,L7372,1,0,9,0,7,2,1300,0
1114,L7379,ParseTreeVisitor.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeVisitor.java,L7372,1,0,8,0,31,2,1300,0
1115,L7380,ParseTreeWalker.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeWalker.java,L7372,4,0,33,0,22,2,1300,0
1116,L7381,RuleNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/RuleNode.java,L7372,1,0,5,0,5,2,1843,0
1117,L7382,SyntaxTree.java,runtime/Java/src/org/antlr/v4/runtime/tree/SyntaxTree.java,L7372,1,0,8,0,18,2,1300,0
1118,L7383,TerminalNode.java,runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNode.java,L7372,1,0,5,0,6,2,1843,0
1119,L7384,TerminalNodeImpl.java,runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNodeImpl.java,L7372,3,0,45,0,16,2,1843,0
1120,L7385,Tree.java,runtime/Java/src/org/antlr/v4/runtime/tree/Tree.java,L7372,1,0,12,0,12,2,1843,0
1121,L7386,Trees.java,runtime/Java/src/org/antlr/v4/runtime/tree/Trees.java,L7372,25,0,155,0,48,2,1843,0
1122,L7436,BasicFontMetrics.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/BasicFontMetrics.java,L7435,4,0,20,0,7,2,1300,0
1123,L7437,PostScriptDocument.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/PostScriptDocument.java,L7435,7,0,142,1,16,2,1300,0
1124,L7438,SystemFontMetrics.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/SystemFontMetrics.java,L7435,2,0,26,0,2,1,1300,0
1125,L7439,TreeLayoutAdaptor.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeLayoutAdaptor.java,L7435,3,0,93,0,7,2,1843,0
1126,L7440,TreePostScriptGenerator.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreePostScriptGenerator.java,L7435,6,0,114,0,24,2,1300,0
1127,L7441,TreeTextProvider.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeTextProvider.java,L7435,1,0,5,0,3,2,1843,0
1128,L7442,TreeViewer.java,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeViewer.java,L7435,30,0,553,0,58,4,1843,0
1129,L8386,Chunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/Chunk.java,L8385,1,0,3,0,11,2,1300,0
1130,L8387,ParseTreeMatch.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreeMatch.java,L8385,8,0,70,0,15,2,1300,0
1131,L8388,ParseTreePattern.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreePattern.java,L8385,3,0,58,0,9,2,1843,0
1132,L8389,ParseTreePatternMatcher.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreePatternMatcher.java,L8385,60,0,312,0,38,2,1843,0
1133,L8390,RuleTagToken.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/RuleTagToken.java,L8385,4,0,77,0,9,2,1300,0
1134,L8391,TagChunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TagChunk.java,L8385,4,0,32,0,5,2,1843,0
1135,L8392,TextChunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TextChunk.java,L8385,2,0,20,0,7,2,1300,0
1136,L8393,TokenTagToken.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/TokenTagToken.java,L8385,2,0,38,0,8,2,1300,0
1137,L8833,XPath.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPath.java,L8832,23,0,144,0,24,2,1843,0
1138,L8834,XPathElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathElement.java,L8832,2,0,16,0,10,2,1843,0
1139,L8835,XPathLexerErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathLexerErrorListener.java,L8832,1,0,12,0,3,1,1843,0
1140,L8836,XPathRuleAnywhereElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathRuleAnywhereElement.java,L8832,1,0,15,0,5,2,1843,0
1141,L8837,XPathRuleElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathRuleElement.java,L8832,7,0,30,0,9,1,1843,0
1142,L8838,XPathTokenAnywhereElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathTokenAnywhereElement.java,L8832,1,0,15,0,3,1,1843,0
1143,L8839,XPathTokenElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathTokenElement.java,L8832,7,0,30,0,9,1,1843,0
1144,L8840,XPathWildcardAnywhereElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathWildcardAnywhereElement.java,L8832,2,0,15,0,4,1,1843,0
1145,L8841,XPathWildcardElement.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPathWildcardElement.java,L8832,3,0,21,0,9,2,1843,0
1146,L4806,NotNull.java,runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/NotNull.java,L4805,1,0,11,0,3,2,1843,0
1147,L4807,Nullable.java,runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/Nullable.java,L4805,1,0,11,0,3,2,1843,0
1148,L4808,NullUsageProcessor.java,runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/NullUsageProcessor.java,L4805,50,0,217,0,12,2,1300,0
1149,L499,Tool.java,tool/src/org/antlr/v4/Tool.java,L498,114,0,657,6,186,2,1843,0
1150,L9653,AnalysisPipeline.java,tool/src/org/antlr/v4/analysis/AnalysisPipeline.java,L9652,12,0,73,0,50,2,1300,0
1151,L9654,LeftRecursionDetector.java,tool/src/org/antlr/v4/analysis/LeftRecursionDetector.java,L9652,14,0,82,0,22,2,1843,0
1152,L9655,LeftRecursiveRuleAltInfo.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleAltInfo.java,L9652,1,0,25,0,8,2,1843,0
1153,L9656,LeftRecursiveRuleAnalyzer.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleAnalyzer.java,L9652,57,0,312,0,38,2,1843,1
1154,L9657,LeftRecursiveRuleTransformer.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleTransformer.java,L9652,17,0,168,1,44,2,1843,1
1155,L10135,ATNFactory.java,tool/src/org/antlr/v4/automata/ATNFactory.java,L10134,1,0,74,0,22,2,1300,0
1156,L10136,ATNOptimizer.java,tool/src/org/antlr/v4/automata/ATNOptimizer.java,L10134,22,0,110,0,11,2,1843,0
1157,L10137,ATNPrinter.java,tool/src/org/antlr/v4/automata/ATNPrinter.java,L10134,24,0,98,0,21,2,1843,0
1158,L10138,ATNVisitor.java,tool/src/org/antlr/v4/automata/ATNVisitor.java,L10134,3,0,22,0,7,2,1843,0
1159,L10139,LexerATNFactory.java,tool/src/org/antlr/v4/automata/LexerATNFactory.java,L10134,58,0,372,2,47,2,1843,0
1160,L10140,ParserATNFactory.java,tool/src/org/antlr/v4/automata/ParserATNFactory.java,L10134,67,0,565,0,90,2,1843,0
1161,L10141,TailEpsilonRemover.java,tool/src/org/antlr/v4/automata/TailEpsilonRemover.java,L10134,11,0,40,0,10,2,1843,0
1162,L10637,ActionTranslator.java,tool/src/org/antlr/v4/codegen/ActionTranslator.java,L10636,30,0,262,0,55,3,68,0
1163,L10638,BlankOutputModelFactory.java,tool/src/org/antlr/v4/codegen/BlankOutputModelFactory.java,L10636,1,0,67,0,22,2,1843,0
1164,L10639,CodeGenerator.java,tool/src/org/antlr/v4/codegen/CodeGenerator.java,L10636,16,0,204,0,88,2,1843,0
1165,L10640,CodeGeneratorExtension.java,tool/src/org/antlr/v4/codegen/CodeGeneratorExtension.java,L10636,1,0,37,0,23,1,1843,0
1166,L10641,CodeGenPipeline.java,tool/src/org/antlr/v4/codegen/CodeGenPipeline.java,L10636,12,0,67,0,48,3,1843,0
1167,L10642,DefaultOutputModelFactory.java,tool/src/org/antlr/v4/codegen/DefaultOutputModelFactory.java,L10636,4,0,69,0,31,2,1300,0
1168,L10643,JavaTarget.java,tool/src/org/antlr/v4/codegen/JavaTarget.java,L10636,3,0,63,1,15,2,1843,0
1169,L10644,LexerFactory.java,tool/src/org/antlr/v4/codegen/LexerFactory.java,L10636,1,0,4,0,19,1,1843,0
1170,L10645,OutputModelController.java,tool/src/org/antlr/v4/codegen/OutputModelController.java,L10636,42,0,362,1,72,2,1300,0
1171,L10646,OutputModelFactory.java,tool/src/org/antlr/v4/codegen/OutputModelFactory.java,L10636,1,0,58,0,47,2,1843,0
1172,L10647,OutputModelWalker.java,tool/src/org/antlr/v4/codegen/OutputModelWalker.java,L10636,18,0,97,0,25,2,1300,0
1173,L10648,ParserFactory.java,tool/src/org/antlr/v4/codegen/ParserFactory.java,L10636,40,0,290,0,73,2,1843,0
1174,L10649,Target.java,tool/src/org/antlr/v4/codegen/Target.java,L10636,54,0,319,1,91,3,1843,0
1175,L10650,Wildcard.java,tool/src/org/antlr/v4/codegen/Wildcard.java,L10636,1,0,8,0,4,1,1843,0
1176,L13351,CharSupport.java,tool/src/org/antlr/v4/misc/CharSupport.java,L13350,23,0,90,0,10,1,1843,0
1177,L13352,FrequencySet.java,tool/src/org/antlr/v4/misc/FrequencySet.java,L13350,3,0,19,0,9,2,1843,0
1178,L13353,Graph.java,tool/src/org/antlr/v4/misc/Graph.java,L13350,11,0,58,0,11,2,1300,0
1179,L13354,MutableInt.java,tool/src/org/antlr/v4/misc/MutableInt.java,L13350,2,0,20,0,14,2,1300,0
1180,L13355,OrderedHashMap.java,tool/src/org/antlr/v4/misc/OrderedHashMap.java,L13350,2,0,31,0,8,2,1300,0
1181,L13356,Utils.java,tool/src/org/antlr/v4/misc/Utils.java,L13350,18,0,94,0,40,2,1843,0
1182,L13611,ActionSplitterListener.java,tool/src/org/antlr/v4/parse/ActionSplitterListener.java,L13610,1,0,10,0,16,2,1300,0
1183,L13612,GrammarASTAdaptor.java,tool/src/org/antlr/v4/parse/GrammarASTAdaptor.java,L13610,4,0,43,0,22,2,1843,0
1184,L13613,GrammarToken.java,tool/src/org/antlr/v4/parse/GrammarToken.java,L13610,6,0,56,0,2,2,1300,0
1185,L13614,ResyncToEndOfRuleBlock.java,tool/src/org/antlr/v4/parse/ResyncToEndOfRuleBlock.java,L13610,1,0,3,0,5,1,1843,0
1186,L13615,ScopeParser.java,tool/src/org/antlr/v4/parse/ScopeParser.java,L13610,59,0,205,0,22,2,1843,0
1187,L13616,TokenVocabParser.java,tool/src/org/antlr/v4/parse/TokenVocabParser.java,L13610,12,0,122,1,28,2,1843,0
1188,L13617,ToolANTLRLexer.java,tool/src/org/antlr/v4/parse/ToolANTLRLexer.java,L13610,1,0,22,0,4,2,1300,0
1189,L13618,ToolANTLRParser.java,tool/src/org/antlr/v4/parse/ToolANTLRParser.java,L13610,4,0,43,0,16,2,1300,0
1190,L13619,v3TreeGrammarException.java,tool/src/org/antlr/v4/parse/v3TreeGrammarException.java,L13610,1,0,9,0,3,1,1843,0
1191,L13620,v4ParserException.java,tool/src/org/antlr/v4/parse/v4ParserException.java,L13610,1,0,11,0,10,2,1843,0
1192,L13855,ActionSniffer.java,tool/src/org/antlr/v4/semantics/ActionSniffer.java,L13854,3,0,65,0,15,2,1300,0
1193,L13856,AttributeChecks.java,tool/src/org/antlr/v4/semantics/AttributeChecks.java,L13854,35,0,195,0,51,2,1300,0
1194,L13857,BasicSemanticChecks.java,tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,L13854,82,0,451,4,105,3,1843,0
1195,L13858,BlankActionSplitterListener.java,tool/src/org/antlr/v4/semantics/BlankActionSplitterListener.java,L13854,1,0,33,0,14,2,1300,0
1196,L13859,RuleCollector.java,tool/src/org/antlr/v4/semantics/RuleCollector.java,L13854,8,0,91,1,20,2,1843,0
1197,L13860,SemanticPipeline.java,tool/src/org/antlr/v4/semantics/SemanticPipeline.java,L13854,32,0,144,0,67,2,1843,0
1198,L13861,SymbolChecks.java,tool/src/org/antlr/v4/semantics/SymbolChecks.java,L13854,45,0,219,3,55,2,1300,0
1199,L13862,SymbolCollector.java,tool/src/org/antlr/v4/semantics/SymbolCollector.java,L13854,5,0,137,1,28,2,1843,0
1200,L13863,UseDefAnalyzer.java,tool/src/org/antlr/v4/semantics/UseDefAnalyzer.java,L13854,7,0,75,0,22,2,1300,0
1201,L15036,Alternative.java,tool/src/org/antlr/v4/tool/Alternative.java,L15035,22,0,87,1,35,2,1843,0
1202,L15037,ANTLRMessage.java,tool/src/org/antlr/v4/tool/ANTLRMessage.java,L15035,6,0,80,0,10,2,1843,0
1203,L15038,ANTLRToolListener.java,tool/src/org/antlr/v4/tool/ANTLRToolListener.java,L15035,1,0,6,0,5,1,1843,0
1204,L15039,Attribute.java,tool/src/org/antlr/v4/tool/Attribute.java,L15035,2,0,23,0,15,2,1300,0
1205,L15040,AttributeDict.java,tool/src/org/antlr/v4/tool/AttributeDict.java,L15035,4,0,52,0,21,2,1300,0
1206,L15041,AttributeResolver.java,tool/src/org/antlr/v4/tool/AttributeResolver.java,L15035,1,0,10,0,15,1,1843,0
1207,L15042,BuildDependencyGenerator.java,tool/src/org/antlr/v4/tool/BuildDependencyGenerator.java,L15035,21,0,143,1,15,3,1843,0
1208,L15043,DefaultToolListener.java,tool/src/org/antlr/v4/tool/DefaultToolListener.java,L15035,4,0,32,0,9,2,1300,0
1209,L15044,DOTGenerator.java,tool/src/org/antlr/v4/tool/DOTGenerator.java,L15035,64,0,278,0,54,2,1843,0
1210,L15045,ErrorManager.java,tool/src/org/antlr/v4/tool/ErrorManager.java,L15035,26,0,224,0,65,2,1843,0
1211,L15046,ErrorSeverity.java,tool/src/org/antlr/v4/tool/ErrorSeverity.java,L15035,1,0,13,0,9,1,1843,0
1212,L15047,ErrorType.java,tool/src/org/antlr/v4/tool/ErrorType.java,L15035,1,0,121,9,145,2,1843,0
1213,L15048,Grammar.java,tool/src/org/antlr/v4/tool/Grammar.java,L15035,120,0,732,3,181,2,1843,1
1214,L15049,GrammarSemanticsMessage.java,tool/src/org/antlr/v4/tool/GrammarSemanticsMessage.java,L15035,2,0,16,0,9,1,1843,0
1215,L15050,GrammarSyntaxMessage.java,tool/src/org/antlr/v4/tool/GrammarSyntaxMessage.java,L15035,2,0,24,0,8,2,1843,0
1216,L15051,GrammarTransformPipeline.java,tool/src/org/antlr/v4/tool/GrammarTransformPipeline.java,L15035,47,0,298,1,66,2,1300,1
1217,L15052,LabelElementPair.java,tool/src/org/antlr/v4/tool/LabelElementPair.java,L15035,8,0,36,0,12,2,1843,0
1218,L15053,LabelType.java,tool/src/org/antlr/v4/tool/LabelType.java,L15035,1,0,13,0,6,1,1843,0
1219,L15054,LeftRecursionCyclesMessage.java,tool/src/org/antlr/v4/tool/LeftRecursionCyclesMessage.java,L15035,6,0,25,0,11,2,1843,0
1220,L15055,LeftRecursiveRule.java,tool/src/org/antlr/v4/tool/LeftRecursiveRule.java,L15035,20,0,84,0,22,2,1300,0
1221,L15056,LexerGrammar.java,tool/src/org/antlr/v4/tool/LexerGrammar.java,L15035,4,0,40,0,18,2,1300,0
1222,L15057,Rule.java,tool/src/org/antlr/v4/tool/Rule.java,L15035,47,0,247,1,86,2,1843,0
1223,L15058,ToolMessage.java,tool/src/org/antlr/v4/tool/ToolMessage.java,L15035,1,0,13,0,7,1,1843,0
1224,L11383,Action.java,tool/src/org/antlr/v4/codegen/model/Action.java,L11382,3,0,44,0,21,2,1300,0
1225,L11384,AddToLabelList.java,tool/src/org/antlr/v4/codegen/model/AddToLabelList.java,L11382,1,0,12,0,7,1,1843,0
1226,L11385,AltBlock.java,tool/src/org/antlr/v4/codegen/model/AltBlock.java,L11382,1,0,14,0,9,1,1843,0
1227,L11386,ArgAction.java,tool/src/org/antlr/v4/codegen/model/ArgAction.java,L11382,1,0,10,0,6,2,1843,0
1228,L11387,BaseListenerFile.java,tool/src/org/antlr/v4/codegen/model/BaseListenerFile.java,L11382,1,0,7,0,8,2,1843,0
1229,L11388,BaseVisitorFile.java,tool/src/org/antlr/v4/codegen/model/BaseVisitorFile.java,L11382,1,0,7,0,8,2,1843,0
1230,L11389,CaptureNextToken.java,tool/src/org/antlr/v4/codegen/model/CaptureNextToken.java,L11382,1,0,9,0,4,1,1843,0
1231,L11390,CaptureNextTokenType.java,tool/src/org/antlr/v4/codegen/model/CaptureNextTokenType.java,L11382,1,0,9,0,4,1,1843,0
1232,L11391,Choice.java,tool/src/org/antlr/v4/codegen/model/Choice.java,L11382,3,0,48,0,25,2,1300,0
1233,L11392,CodeBlockForAlt.java,tool/src/org/antlr/v4/codegen/model/CodeBlockForAlt.java,L11382,1,0,8,0,7,2,1843,0
1234,L11393,CodeBlockForOuterMostAlt.java,tool/src/org/antlr/v4/codegen/model/CodeBlockForOuterMostAlt.java,L11382,2,0,12,0,10,2,1300,0
1235,L11394,dbg.java,tool/src/org/antlr/v4/codegen/model/dbg.java,L11382,1,0,3,0,3,1,1843,0
1236,L11395,DispatchMethod.java,tool/src/org/antlr/v4/codegen/model/DispatchMethod.java,L11382,1,0,7,0,8,2,1843,0
1237,L11396,ElementFrequenciesVisitor.java,tool/src/org/antlr/v4/codegen/model/ElementFrequenciesVisitor.java,L11382,14,0,107,1,2,1,1843,0
1238,L11397,ExceptionClause.java,tool/src/org/antlr/v4/codegen/model/ExceptionClause.java,L11382,1,0,15,0,4,2,1843,0
1239,L11398,InvokeRule.java,tool/src/org/antlr/v4/codegen/model/InvokeRule.java,L11382,6,0,61,0,35,3,68,0
1240,L11399,LabeledOp.java,tool/src/org/antlr/v4/codegen/model/LabeledOp.java,L11382,1,0,6,0,7,2,1843,0
1241,L11400,LeftRecursiveRuleFunction.java,tool/src/org/antlr/v4/codegen/model/LeftRecursiveRuleFunction.java,L11382,5,0,33,0,15,2,1300,0
1242,L11401,Lexer.java,tool/src/org/antlr/v4/codegen/model/Lexer.java,L11382,7,0,63,0,30,3,68,0
1243,L11402,LexerFile.java,tool/src/org/antlr/v4/codegen/model/LexerFile.java,L11382,2,0,21,0,16,3,68,0
1244,L11403,ListenerDispatchMethod.java,tool/src/org/antlr/v4/codegen/model/ListenerDispatchMethod.java,L11382,1,0,9,0,9,2,1843,0
1245,L11404,ListenerFile.java,tool/src/org/antlr/v4/codegen/model/ListenerFile.java,L11382,5,0,41,1,29,2,1843,0
1246,L11405,LL1AltBlock.java,tool/src/org/antlr/v4/codegen/model/LL1AltBlock.java,L11382,1,0,16,0,12,1,1843,0
1247,L11406,LL1Choice.java,tool/src/org/antlr/v4/codegen/model/LL1Choice.java,L11382,1,0,13,0,8,1,1843,0
1248,L11407,LL1Loop.java,tool/src/org/antlr/v4/codegen/model/LL1Loop.java,L11382,3,0,30,0,14,2,1843,0
1249,L11408,LL1OptionalBlock.java,tool/src/org/antlr/v4/codegen/model/LL1OptionalBlock.java,L11382,1,0,9,0,7,1,1843,0
1250,L11409,LL1OptionalBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1OptionalBlockSingleAlt.java,L11382,1,0,25,0,14,2,1300,0
1251,L11410,LL1PlusBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1PlusBlockSingleAlt.java,L11382,1,0,19,0,15,2,1300,0
1252,L11411,LL1StarBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1StarBlockSingleAlt.java,L11382,1,0,19,0,18,3,68,0
1253,L11412,Loop.java,tool/src/org/antlr/v4/codegen/model/Loop.java,L11382,4,0,24,0,13,2,1843,0
1254,L11413,MatchNotSet.java,tool/src/org/antlr/v4/codegen/model/MatchNotSet.java,L11382,1,0,9,0,6,2,1843,0
1255,L11414,MatchSet.java,tool/src/org/antlr/v4/codegen/model/MatchSet.java,L11382,1,0,18,0,4,1,1843,0
1256,L11415,MatchToken.java,tool/src/org/antlr/v4/codegen/model/MatchToken.java,L11382,1,0,26,0,20,2,1300,0
1257,L11416,ModelElement.java,tool/src/org/antlr/v4/codegen/model/ModelElement.java,L11382,1,0,6,0,3,1,1843,0
1258,L11417,OptionalBlock.java,tool/src/org/antlr/v4/codegen/model/OptionalBlock.java,L11382,1,0,12,0,7,1,1843,0
1259,L11418,OutputFile.java,tool/src/org/antlr/v4/codegen/model/OutputFile.java,L11382,1,0,20,0,6,2,1300,0
