,degree_sum,betweenness_sum,closeness_sum,Developers,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,bug_probability,committer,len_developers,filename
5754,-1.6820402650913626,-1.1363427113571931,-1.974675564855196,-2.110204950380621,-2.3691503719158797,-1.9014444256754557,-1.6080300610162577,-1.9014547388105996,-1.6739711002525604,-13.815510557964275,"['Jacob Hansson' 'jimwebber' 'Chris Gioran' 'Anders Nawroth'
 'Andreas Kollegger']",5,community/server/src/functionaltest/java/org/neo4j/server/web/HelloWorldWebResource.java
2755,-0.5530722478437825,-0.6167916013730527,-1.0202950153114028,-1.1939191684778796,-1.731180359769182,-0.6377519150356894,-0.585481075781261,-0.6377507460116123,-0.4054636081092894,-7.066998688987152,"['laa' 'lvca' ""Luigi Dell'Aquila"" 'Ilia Naryzhny' 'tglman' 'henryzhao81'
 'enisher' 'Artem Orobets' 'MaDaPHaKa' 'Andrey Lomakin' 'giastfader']",11,core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedClusterWithWAL.java
1499,-0.90873034982102,-0.3353703304246424,-1.308551770560508,-1.4586107227087617,-1.9213172125145404,-1.0699321278082934,-0.8867111460059784,-1.06993480822308,-0.6286067844241319,-7.941676132672677,"['David Strom' 'serkanozal' 'Ali' 'Ahmet MIRCIK' 'danny' 'Peter Veentjer'
 'Fuad Malikov' 'sancar' 'Mehmet Dogan' 'enesakar' 'Ali Gurbuz']",11,hazelcast/src/main/java/com/hazelcast/spi/PostJoinAwareService.java
5062,-1.9774206852638812,-1.194961546215402,-2.828411669629576,-3.4964745620109685,-3.9554985826402658,-2.2998377267661785,-1.9716303587285156,-2.299835377489575,-1.0986092886726098,-13.815510557964275,['lvca' 'l.garulli'],2,server/src/main/java/com/orientechnologies/orient/server/plugin/mail/OSMTPAuthenticator.java
1588,-0.382605503931494,-0.11923017038203798,-0.8667537805364883,-0.9808265863486152,-1.1067770352039012,-0.4840187108986855,-0.4141336089418218,-0.4840163419042568,9.999994999180668e-07,-4.86740445890485,"['Stefan Birkner' 'Miltos Allamanis' 'Tibor Digana'
 'Nicolas A. Bérard-Nault' 'David Saff' 'Mark Michaelis' 'Kevin Cooney'
 'Arjan Wulder' 'Marc Philipp' 'Petter Måhlén' 'Matthew Farwell'
 'Juan Cortez' 'Jesse Glick']",13,src/main/java/org/junit/rules/TestWatchman.java
4679,-1.0249565921149797,-0.2902829035009917,-1.4382717690815274,-1.6582228266173136,-2.36324352490329,-1.2546349821551126,-0.99732217079072,-1.2546377765531802,-0.33647083662219285,-13.815510557964275,"['Phillip Verheyden' 'jefffischer' 'Kelly Tisdell' 'Andre Azzolini'
 'Brian Polster']",5,core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/dao/OfferCodeDaoImpl.java
209,-0.8221370253913185,-0.25925639727745864,-1.108660276242212,-1.2527594685014931,-1.6806555948072066,-0.9770418557430648,-0.8019311451855251,-0.9770438791810576,-0.33647083662219285,-5.807809545412638,"['Phillip Verheyden' 'Chad Harchar' 'jefffischer' 'Andre Azzolini'
 'Joshua Skorton' 'Brian Polster' 'Kelly Tisdell']",7,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/service/persistence/module/provider/MediaFieldPersistenceProvider.java
2096,-0.31090516082242875,-0.06319807826810782,-0.7971868175284391,-1.0115981616822611,-1.062514664222362,-0.4953495263454737,-0.2778184446710602,-0.4953472561610357,9.999994999180668e-07,-5.607732956411061,['Idel Pivnitskiy' 'Trustin Lee' 'belliottsmith' 'Norman Maurer' 'kerr'],5,common/src/main/java/io/netty/util/concurrent/DefaultPromise.java
359,-0.7935637170418322,-0.801556855789118,-0.9141147065008028,-0.9650782710470324,-1.1259714291626397,-0.8272995059096474,-0.7817373930332735,-0.8272982502547371,-0.559614037936954,-6.905756277316967,"['Chad Harchar' 'Chris Kittrell' 'Elbert Bautista' 'Phillip Verheyden'
 'Andre Azzolini' 'jefffischer' 'Joshua Skorton' 'Jerry Ocanas'
 'Priyesh Patel']",9,core/broadleaf-framework-web/src/main/java/org/broadleafcommerce/core/web/controller/checkout/AbstractCheckoutController.java
649,-1.3550160567921117,-0.5998861377413769,-1.5930420699991166,-1.6817531990281718,-2.042315046059679,-1.5825670202200002,-1.262500653875288,-1.5825698676929219,-1.0986092886726098,-7.941676132672677,"['Talip Ozturk' 'Ali Gurbuz' 'Fuad Malikov' 'talip' 'Mehmet Dogan'
 'sancar' 'enesakar' 'Enes Akar' 'Andrew Walters']",9,hazelcast-client/src/main/java/com/hazelcast/client/impl/QueueItemListenerManager.java
4819,-3.2883750878759246,-2.438183564261297,-4.748024823586102,-13.815510557964275,-5.759434292868008,-3.7134480914929267,-3.1934448561414968,-3.7134464742549382,-2.7725727223677796,-13.815510557964275,['Anders Nawroth'],1,community/kernel/src/main/java/org/neo4j/graphdb/Direction.java
61,-0.376808394721732,-0.1604465782636688,-0.5060841777197563,-0.6931451805619453,-1.011652554756848,-0.4422513641306576,-0.3559222774087208,-0.4422505880808506,-0.6931451805619453,-4.990285597582178,['Terence Parr' 'Sam Harwell' 'sharwell' 'parrt'],4,tool/src/org/antlr/v4/parse/TokenVocabParser.java
885,-2.8664598628511677,-2.9221149154393693,-3.5078755994421886,-3.761157116618036,-3.7500664832509734,-2.918478955575735,-2.95562404980153,-2.9184818596596336,-2.708035201214709,-7.941676132672677,['Asım Arslan' 'sancar'],2,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/AuthenticationCustomCredentialsMessageTask.java
3075,-2.28662958307914,-1.9588903352723777,-2.659151254833091,-2.8033438810426583,-2.744099030538563,-2.4398212499605094,-2.2895262276116815,-2.4398141748072444,-2.079433541711836,-13.815510557964275,['Davide Grohmann' 'lutovich' 'Mattias Persson'],3,community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/TransactionHeaderInformationFactory.java
3101,-1.655027385295165,-0.8015523259177977,-1.7712420042645904,-1.8152838237999736,-2.072743727444444,-1.8931580262757688,-1.5229447324156429,-1.8931601743216773,-1.6094329124466005,-13.815510557964275,"['alarmnummer' 'Fuad Malikov' 'enesakar' 'Ali Gurbuz' 'Mehmet Dogan'
 'talip' 'Talip Ozturk' 'Hazelcast']",8,hazelcast/src/test/java/com/hazelcast/config/IterableNodeListTest.java
3135,-1.9574505402043445,-1.2281214557714109,-2.5073652726997864,-2.8033438810426583,-3.27554314513178,-2.231300567836896,-1.8948792070729337,-2.2313025890059865,-1.6739711002525604,-13.815510557964275,['Chris Leishman' 'Jacob Hansson' 'Mattias Persson'],3,community/server/src/main/java/org/neo4j/server/rest/repr/IndexDefinitionRepresentation.java
4739,-0.6416797854849414,-0.22403983022357246,-0.9053793157327744,-1.0115981616822611,-1.475728366134641,-0.8148708024166068,-0.5827841445894052,-0.8148767073086679,-0.28768073911933645,-13.815510557964275,"['Chris Gioran' 'Chris Vest' 'Alistair Jones' 'Tobias Lindaaker'
 'Stefan Plantikow' 'Rickard Öberg' 'Jacob Hansson' 'Lasse Westh-Nielsen'
 'Mattias Persson' 'Peter Neubauer' 'Anders Nawroth' 'Jim Webber'
 'Tobias Ivarsson']",13,enterprise/ha/src/test/java/recovery/TestDoubleRecovery.java
3576,-0.376808394721732,-0.1604465782636688,-0.5060841777197563,-0.6931451805619453,-1.011652554756848,-0.4422513641306576,-0.3559222774087208,-0.4422505880808506,-0.6931451805619453,-13.815510557964275,['Terence Parr' 'Sam Harwell' 'sharwell' 'parrt'],4,runtime/Java/src/org/antlr/v4/runtime/tree/gui/TreeLayoutAdaptor.java
2023,-2.110204950380621,-3.1873553826117766,-1.6434936159776732,-1.7047425922535502,-1.5007685917509377,-1.8518191899094325,-2.187769674350513,-1.8518230666688296,-13.815510557964275,-7.216081359737848,['Jakob Buchgraber' 'Scott Mitchell' 'Nitesh Kant'],3,codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2Headers.java
1615,-0.37978463171971066,-0.11811075599739106,-0.9428940811487831,-1.0678377209146783,-1.3648058092837791,-0.4881521010810671,-0.4121056893886933,-0.4881482460799706,9.999994999180668e-07,-4.1743222720080455,"['Tibor Digana' 'Mark Michaelis' 'Kevin Cooney' 'Arjan Wulder' 'arjenw'
 'Peter De Maeyer' 'Petter Måhlén' 'Juan Cortez' 'Marc Philipp'
 'David Saff' 'Stefan Birkner' 'dsaff']",12,src/test/java/org/junit/tests/listening/TestListenerTest.java
3518,-1.2570360102688058,-0.5081208977812628,-1.6567338268056395,-1.8152838237999736,-2.400151754953742,-1.4766337060621282,-1.1931072614503753,-1.4766370499671695,-0.91628823187728,-13.815510557964275,"['Christoph Engelbert' 'Peter Veentjer' 'sancar' 'enesakar' 'Mehmet Dogan'
 'talip' 'Fuad Malikov' 'Ali Gurbuz']",8,hazelcast/src/main/java/com/hazelcast/instance/HazelcastManagedContext.java
2677,-1.0855682417124877,-0.8502633634217951,-1.5054695308901476,-1.5505926981365648,-1.7798981048017772,-1.2169674257293421,-1.1070223674101582,-1.2169660555702353,-0.4054636081092894,-7.066998688987152,"['Davide Marqu�s' 'lvca' 'Artem Orobets' 'laa' 'w3aponx' 'giastfader'
 'henryzhao81' 'Johann Sorel']",8,core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsString.java
2571,-0.5782836228008447,-0.5771744516305911,-0.9706976320866104,-1.0115981616822611,-1.4974337092965313,-0.6859478740216866,-0.5941863178090521,-0.6859467499241203,-0.4054636081092894,-7.066998688987152,"['lvca' ""Luigi Dell'Aquila"" 'laa' 'tglman' 'Emrul' 'enisher' 'w3aponx'
 'Artem Orobets' 'giastfader' 'henryzhao81' 'Andrey Lomakin' 'l.garulli'
 'l.garulli@gmail.com']",13,core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurityNull.java
1473,-0.8751818834790699,-0.39974126044976177,-1.2343031164484208,-1.3633009338119233,-1.6871628667262215,-0.9982472988928316,-0.8754205587872509,-0.9982497568635288,-0.5108239571007129,-6.152262805119507,"['enesakar' 'Ali' 'serkanozal' 'Ensar Basri Kahveci' 'Emin Demirci'
 'Donnerbart' 'ahmetmircik' 'hasancelik' 'Peter Veentjer' 'Mehmet Dogan'
 'Jaromir Hamala' 'sancar']",12,hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ReplicatedRecord.java
3040,-3.5898725064419685,-2.1983068285053227,-4.995894189490243,-13.815510557964275,-4.472935733384928,-4.293096339873936,-3.6757764340731542,-4.2931509705209905,-1.945903149079813,-13.815510557964275,['Jeff Fischer'],1,BroadleafCommerce/core/BroadleafCommerceFramework/src/main/java/org/broadleafcommerce/core/order/dao/FulfillmentGroupDao.java
4075,-2.5480109248416993,-2.784480484759284,-2.944340490208337,-3.068031435364739,-3.0534173624597623,-2.5450884689907323,-2.6281852534968486,-2.5450896240379857,-2.708035201214709,-13.815510557964275,['sancar' 'Emrah Kocaman' 'Asım Arslan'],3,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/multimap/package-info.java
4611,-1.6367782277239704,-0.8865157787356697,-2.428948205281984,-2.7725727223677796,-2.9681134329957612,-1.9203738602981142,-1.6195329987868958,-1.9203788045001184,-1.3862903611278907,-13.815510557964275,['Noel Yap' 'David Saff' 'pimterry'],3,src/main/java/org/junit/experimental/theories/internal/BooleanSupplier.java
3120,-1.9215187809048069,-1.1892928303771269,-2.492604067798914,-2.8033438810426583,-3.4163170611954534,-2.214357992838069,-1.8559072817211613,-2.2143610367204407,-1.6739711002525604,-13.815510557964275,['Rickard Öberg' 'Mattias Persson' 'Jacob Hansson'],3,community/server/src/test/java/org/neo4j/server/rest/domain/TraversalDescriptionBuilderTest.java
1213,-1.1678051766008293,-0.675436231062447,-1.6352448599995413,-1.8152838237999736,-2.320916289773575,-1.3226279939409111,-1.1754488647619743,-1.3226314646748436,-0.6286067844241319,-7.2499359764887945,"['Ali' 'Emin Demirci' 'Ali Gurbuz' 'danny' 'sancar' 'hasancelik'
 'ahmetmircik' 'Mehmet Dogan']",8,hazelcast/src/main/java/com/hazelcast/map/impl/client/MapAddInterceptorRequest.java
3192,-1.9435351796845803,-0.9842996576396617,-2.440926818203397,-2.6625734937948407,-3.058479968943833,-2.182571426210166,-1.877941078055578,-2.182575152759029,-1.6094329124466005,-13.815510557964275,['alarmnummer' 'enesakar' 'sancar' 'Mehmet Dogan'],4,hazelcast/src/test/java/com/hazelcast/config/ServiceConfigTest.java
5779,-1.3669606715644966,-1.0501816623794649,-1.7270768786042432,-1.88706304905416,-2.253776510928277,-1.530553567922298,-1.3509547890870752,-1.5305562397803674,-1.163147609810801,-13.815510557964275,"['Mattias Persson' 'Chris Leishman' 'Rickard Öberg' 'Andres Taylor'
 'Anders Nawroth' 'Neo4j Build Server']",6,community/server/src/test/java/org/neo4j/server/rest/ConsoleDocTest.java
4488,-3.258070538359476,-4.736193404606827,-2.4071336688706597,-2.1972155773767192,-1.5999979849351416,-2.9470038682197166,-3.3099053716585685,-2.94700068044586,-13.815510557964275,-13.815510557964275,['Christopher Webster' 'Ulysses Dotson'],2,ImportExportProvider/src/main/java/gov/nasa/jsc/mct/importExport/utilities/XMLFileFilter.java
2277,-0.21082183223305387,-0.048389395751259286,-0.9678566200757378,-1.2992793174703166,-2.295748817586416,-0.4103764612274733,-0.20164823213567387,-0.4103733952613081,9.999994999180668e-07,-6.118376912873227,['Trustin Lee' 'Norman Maurer' 'Jestan Nirojan' 'norman'],4,transport-sctp/src/main/java/io/netty/channel/sctp/DefaultSctpChannelConfig.java
1645,-13.815510557964275,-13.815510545707411,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,,-4.744817134975243,['Jan Kotek'],1,src/main/java/org/mapdb/Utils.java
1570,-0.4898508683115719,-0.23781431024257016,-0.7216372823779745,-0.7576835683664588,-0.8211044428429899,-0.6000249728413494,-0.4863939560131417,-0.6000257998715736,-0.28768073911933645,-4.86740445890485,"['Stefan Birkner' 'Miltos Allamanis' 'Noel Yap' 'David Saff' 'Dustin Lam'
 'Tibor Digana' 'Kevin Cooney' 'Nicolas A. Bérard-Nault' 'Mark Michaelis'
 'Arjan Wulder' 'arjenw' 'Juan Cortez' 'Jesse Glick' 'Alistair A. Israel'
 'dsaff' 'KentBeck']",16,src/main/java/junit/framework/TestSuite.java
2486,-0.9020700181690312,-0.7726707815315346,-1.361176540351811,-1.4170618947951519,-1.8549882045797568,-1.012561712293778,-0.9276080342349154,-1.0125602871762038,-0.4054636081092894,-6.374437992045205,"['lvca' 'Darren Blaber' ""Luigi Dell'Aquila"" 'laa' 'Ilia Naryzhny'
 'henryzhao81' 'oflaschel' 'tglman' 'w3aponx']",9,core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OIndexRIDContainer.java
227,-1.3841694780332954,-1.0236439704982985,-1.578250593197484,-1.6582228266173136,-1.7009869464505836,-1.4896841607735911,-1.3502073394113925,-1.489682271420694,-0.8472955270565926,-6.213108222797207,"['Phillip Verheyden' 'ktisdell' 'Andre Azzolini' 'jefffischer'
 'Trevor Leffert']",5,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/web/filter/AdminCsrfFilter.java
4093,-0.6390780645546226,-0.13853093807367772,-1.133309081020269,-1.5040728967863992,-2.2151002419686177,-0.9378816169303192,-0.5987005994285528,-0.9378801732061774,9.999994999180668e-07,-13.815510557964275,['Joshua Shinavier' 'Dan LaRocque' 'Matthias Broecheler'],3,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/keyvalue/CacheStoreManagerAdapter.java
4513,-1.980463577993188,-2.007348388943442,-2.257898450234759,-2.3513647572186023,-2.284903847738581,-2.00812434805298,-2.006948951894221,-2.0081189737243967,-1.945903149079813,-13.815510557964275,['jefffischer' 'Chris Kittrell' 'Chad Harchar'],3,common/src/main/java/org/broadleafcommerce/common/extension/ResultType.java
1926,-0.4179377635060416,-0.06707321920035397,-1.563982514964734,-2.39788427285887,-4.318000999040237,-0.7379732646274119,-0.380652445093125,-0.7379687507066384,9.999994999180668e-07,-5.4254568216002514,['Trustin Lee' 'Norman Maurer'],2,buffer/src/main/java/io/netty/buffer/UnpooledHeapByteBuf.java
2148,-0.17408986749421287,-0.04793809575250725,-0.6264848876430142,-0.7884551603666903,-0.9261158267407984,-0.3141172955407349,-0.16529411240017886,-0.3141151520527506,9.999994999180668e-07,-5.8308083786187375,"['Trustin Lee' 'Matthias Einwag' 'Veebs' 'Norman Maurer' 'Jestan Nirojan'
 'norman']",6,example/src/main/java/io/netty/example/http/websocketx/server/WebSocketServerHandler.java
2151,-2.675512489502064,-3.58686770196383,-2.2179607360346982,-2.39788427285887,-1.9586952012133465,-2.3827205068836874,-2.7675858809476828,-2.3827249443918306,-13.815510557964275,-7.216081359737848,['nmittler' 'Nitesh Kant'],2,example/src/main/java/io/netty/example/http2/client/Http2ClientInitializer.java
2115,-0.4179377635060416,-0.06707321920035397,-1.563982514964734,-2.39788427285887,-4.318000999040237,-0.7379732646274119,-0.380652445093125,-0.7379687507066384,9.999994999180668e-07,-6.118376912873227,['Trustin Lee' 'Norman Maurer'],2,example/src/main/java/io/netty/example/applet/AppletDiscardServer.java
4547,-0.9228730939882894,-0.7596679300090411,-1.4728813753670542,-1.7047425922535502,-2.1815867560746254,-1.0539310823773296,-0.9501633410435488,-1.0539294843870703,-0.4054636081092894,-13.815510557964275,"['Julian Neuhaus' 'lvca' ""Luigi Dell'Aquila"" 'oflaschel' 'laa' 'tglman'
 'Andrey Lomakin']",7,core/src/main/java/com/orientechnologies/orient/core/config/OStoragePaginatedClusterConfiguration.java
5496,-1.0660861929667664,-0.634793232302562,-2.484772033095374,-13.815510557964275,-5.095469164593216,-1.4103072879877017,-1.0141435315410845,-1.4103026532257137,-0.6931451805619453,-13.815510557964275,['Trustin Lee'],1,common/src/main/java/io/netty/util/internal/chmv8/LongAdder.java
5135,-1.589349643406636,-1.1261776347579693,-2.1039549600214147,-2.39788427285887,-2.7425049266690182,-1.753103355902741,-1.5995766177868678,-1.7531021295551803,-1.0986092886726098,-13.815510557964275,['Julian Neuhaus' 'henryzhao81' 'lvca' 'l.garulli'],4,core/src/main/java/com/orientechnologies/orient/core/command/script/formatter/OJSScriptFormatter.java
2498,-0.35259049408108395,-0.4961705455924141,-0.5007990757928432,-0.5007736379138504,-0.729144124722118,-0.3901742678227619,-0.3577412115171716,-0.3901737153286793,-0.4054636081092894,-7.066998688987152,"['lvca' ""Luigi Dell'Aquila"" 'laa' 'Matan Shukry' 'Tglman' 'IT' 'tglman'
 'Ilia Naryzhny' 'henryzhao81' 'Julian Neuhaus' 'oflaschel' 'enisher'
 'Davide Marqu�s' 'w3aponx' 'Artem Orobets' 'MaDaPHaKa' 'Andrey Lomakin'
 'Enisher@gmail.com' 'lomakin.andrey@gmail.com' 'l.garulli'
 'l.garulli@gmail.com']",21,core/src/main/java/com/orientechnologies/orient/core/index/OClassIndexManager.java
4765,-13.815510557964275,-13.815510545707411,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,-13.815510557964275,,-13.815510557964275,['Jan Kotek'],1,src/test/java/doc/concurrency_executor_global.java
2166,-0.39314314208856826,-0.06698449354606173,-1.243111745755089,-1.7047425922535502,-1.8325221986295648,-0.6658585433494624,-0.35566126424520395,-0.6658548856868467,9.999994999180668e-07,-6.523614983252259,['Norman Maurer' 'Trustin Lee' 'Luke Wood'],3,example/src/main/java/io/netty/example/rxtx/RxtxClientHandler.java
4219,-0.8509753754128627,-0.6187237296817261,-1.4190517487595362,-1.7047425922535502,-3.006206744547153,-1.0348210936230644,-0.8261651748050233,-1.0348185034650184,-0.6931451805619453,-13.815510557964275,['Trustin Lee' 'Jestan Nirojan' 'iainmcgin'],3,src/main/java/org/jboss/netty/channel/socket/http/AcceptedServerChannelPipelineFactory.java
2816,-0.30939447007486737,-0.07478174231345887,-0.7551978746397664,-0.931555665546627,-1.4079429924140503,-0.427920775414944,-0.3244719604743294,-0.4279195345076685,9.999994999180668e-07,-5.122094151109483,"['laa' ""Luigi Dell'Aquila"" 'Ilia Naryzhny' 'lvca' 'Daniel.Haifa' 'tglman'
 'enisher' 'henryzhao81' 'Artem Orobets' 'MaDaPHaKa' 'Andrey Lomakin'
 'giastfader' 'Luca Garulli' 'l.garulli']",14,server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedAbstractPlugin.java
2444,-0.6742321247261103,-0.6940759165457953,-0.9198109706789804,-0.931555665546627,-1.253549571003304,-0.7442636004908341,-0.6834416782975434,-0.7442629177421662,-0.4054636081092894,-7.066998688987152,"[""Luigi Dell'Aquila"" 'lvca' 'Julian Neuhaus' 'henryzhao81' 'oflaschel'
 'laa' 'enisher' 'w3aponx' 'Artem Orobets' 'giastfader' 'Artem Loginov'
 'Artem' 'l.garulli' 'l.garulli@gmail.com']",14,core/src/main/java/com/orientechnologies/orient/core/command/OBasicCommandContext.java
2772,-0.717300895541625,-0.6957782468304102,-1.1352520658204412,-1.2992793174703166,-1.6034284634171767,-0.8064369749367322,-0.7425220619029763,-0.8064357839924482,-0.4054636081092894,-5.276216883633546,"['laa' ""Luigi Dell'Aquila"" 'lvca' 'maggiolo00' 'Tglman' 'IT' 'tglman'
 'Artem Orobets' 'giastfader' 'Artem Loginov']",10,graphdb/src/main/java/com/orientechnologies/orient/graph/sql/OCommandExecutorSQLDeleteVertex.java
827,-1.9402294145975891,-2.2652411537793364,-2.277517782824483,-2.3748950046314525,-2.524732955696192,-1.9495077426927172,-2.0099975130190884,-1.9495091747998592,-1.6094329124466005,-7.941676132672677,['Asım Arslan' 'sancar' 'Emrah Kocaman' 'hasancelik' 'Emin Demirci'],5,hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/ListTemplate.java
4735,-0.7014439667100071,-0.6020621748438794,-1.370656806502656,-1.7047425922535502,-2.3699659902500194,-0.8453970153197568,-0.6998093585378592,-0.8453946697945784,-0.6931451805619453,-13.815510557964275,['Jestan Nirojan' 'Trustin Lee' 'norman'],3,handler/src/main/java/io/netty/handler/ssl/NotSslRecordException.java
448,-0.8367357913513374,-0.2389179905847547,-1.1135406660568945,-1.2527594685014931,-1.6606301332187616,-1.0066456710039595,-0.8149110282145944,-1.0066493785874333,-0.33647083662219285,-5.807809545412638,"['Brian Polster' 'Phillip Verheyden' 'Elbert Bautista' 'Andre Azzolini'
 'Priyesh Patel' 'jefffischer' 'Jeff Fischer']",7,core/broadleaf-framework/src/main/java/org/broadleafcommerce/core/offer/service/processor/OrderOfferProcessorImpl.java
2669,-1.0855682417124877,-0.8502633634217951,-1.5054695308901476,-1.5505926981365648,-1.7798981048017772,-1.2169674257293421,-1.1070223674101582,-1.2169660555702353,-0.4054636081092894,-7.066998688987152,"['Davide Marqu�s' 'lvca' 'Artem Orobets' 'laa' 'w3aponx' 'giastfader'
 'henryzhao81' 'Johann Sorel']",8,core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethod.java
5178,-0.376808394721732,-0.1604465782636688,-0.5060841777197563,-0.6931451805619453,-1.011652554756848,-0.4422513641306576,-0.3559222774087208,-0.4422505880808506,-0.6931451805619453,-13.815510557964275,['Sam Harwell' 'Terence Parr' 'parrt' 'sharwell'],4,runtime/Java/src/org/antlr/v4/runtime/BailErrorStrategy.java
3354,-1.4992053356549286,-1.1126224248175167,-1.7665109815352058,-1.88706304905416,-2.20809920011467,-1.7196176790736928,-1.452174932126252,-1.7196273913700606,-1.3862903611278907,-13.815510557964275,"['Rickard Öberg' 'Chris Gioran' 'Mattias Persson' 'jimwebber'
 'Tobias Ivarsson' 'Anders Nawroth']",6,community/jmx/src/main/java/org/neo4j/jmx/impl/ManagementData.java
2045,-0.2885994334109204,-0.05726732924222613,-0.9839672174745346,-1.2992793174703166,-1.563146816166603,-0.4998647481359929,-0.26685395484901525,-0.4998617760677716,9.999994999180668e-07,-7.216081359737848,['Trustin Lee' 'Michael Nitschinger' 'Norman Maurer' 'Jestan Nirojan'],4,codec/src/main/java/io/netty/handler/codec/ByteToByteCodec.java
2708,-0.3924225417146252,-0.5203181970460588,-0.5059390695440131,-0.5520668454594427,-0.6397455673743139,-0.4299580500287176,-0.3962484933702419,-0.42995754977928186,-0.4054636081092894,-6.374437992045205,"['laa' 'lvca' 'Daniel.Haifa' ""Luigi Dell'Aquila"" 'tglman' 'Emrul'
 'enisher' 'henryzhao81' 'Davide Marqu�s' 'Artem Orobets' 'MaDaPHaKa'
 'Andrey Lomakin' 'giastfader' 'logart' 'Evgeniy Degtiarenko'
 'Maciek Próchniak' 'lomakin.andrey@gmail.com' 'Enisher@gmail.com'
 'l.garulli' 'l.garulli@gmail.com']",20,core/src/main/java/com/orientechnologies/orient/core/storage/OStorage.java
1468,-0.8717747333183795,-0.4127130697053513,-1.2337465072106877,-1.3633009338119233,-1.702505297251414,-0.994521017927862,-0.8754609349236409,-0.9945234720570064,-0.5108239571007129,-6.334490410486282,"['Ali' 'noctarius' 'Peter Veentjer' 'enesakar' 'serkanozal'
 'Ensar Basri Kahveci' 'Ahmet MIRCIK' 'hasancelik' 'Mehmet Dogan'
 'ahmetmircik' 'Jaromir Hamala' 'sancar']",12,hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/AbstractReplicatedRecordStore.java
2510,-0.12571904556970692,-0.022721411539125512,-0.3595662477894456,-0.4054636081092894,-0.7178046261091403,-0.1888595547044902,-0.13154256241036275,-0.18885887665735654,9.999994999180668e-07,-5.122094151109483,"['lvca' 'Ilia Naryzhny' ""Luigi Dell'Aquila"" 'laa' 'Julian Neuhaus'
 'tglman' 'oflaschel' 'henryzhao81' 'enisher' 'Luca Garulli' 'maggiolo00'
 'Charles Baptiste' 'Davide Marqu�s' 'w3aponx' 'Artem Orobets' 'MaDaPHaKa'
 'Andrey Lomakin' 'Artem' 'giastfader' 'Artem Loginov'
 'lomakin.andrey@gmail.com' 'l.garulli' 'l.garulli@gmail.com']",23,core/src/main/java/com/orientechnologies/orient/core/index/OIndexFullText.java
81,-0.4470125473858956,-0.1838843408105518,-0.788428519092631,-1.0986092886726098,-1.5041816857039496,-0.5525704735603336,-0.4378390716002355,-0.5525695248507623,-0.6931451805619453,-3.0445014379439197,['Terence Parr' 'Sam Harwell' 'parrt'],3,tool/test/org/antlr/v4/test/TestLeftRecursion.java
1743,-0.8924776420069453,-0.6812577299768634,-1.1200114428798518,-1.2039694709981583,-1.2696844505766616,-0.9508534078278084,-0.9162468265757928,-0.95084994190771,-0.6931451805619453,-5.337330101330318,['GJ' 'nossr50' 'NuclearW' 'Grant' 'gmcferrin' 'The Yeti' 'TheYeti'],7,src/main/java/com/gmail/nossr50/skills/Mining.java
3145,-0.582702270965732,-0.32901649505804864,-0.7717702129787728,-0.8472955270565926,-1.0129020483060662,-0.6336067460920504,-0.5836423092176137,-0.6336053978705068,-0.33647083662219285,-13.815510557964275,"['jefffischer' 'Phillip Verheyden' 'Reginald C Cole' 'Chad Harchar'
 'ktisdell' 'Chris Kittrell' 'Jerry Ocanas' 'Andre Azzolini'
 'Elbert Bautista' 'Brian Polster']",10,admin/broadleaf-contentmanagement-module/src/main/java/org/broadleafcommerce/cms/file/dao/StaticAssetDaoImpl.java
4311,-0.4589522106428202,-0.11622034621693125,-0.8425515427983855,-1.0986092886726098,-1.7189462819771424,-0.6598415254261775,-0.4382174612578322,-0.6598405358702417,9.999994999180668e-07,-13.815510557964275,"['Stephen Mallette' 'Dan LaRocque' 'Matthias Broecheler'
 'Joshua Shinavier']",4,titan-hadoop-parent/titan-hadoop-core/src/main/java/com/thinkaurelius/titan/hadoop/mapreduce/transform/VerticesVerticesMapReduce.java
